drift_detected,edges_added_this_epoch,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,recall_at_k,repair_happened,schedule
True,776,32,19,372.6307348469032,1.9044515720015625,0.6470306047007872,100627,0.7756000000000001,True,gradual_plateau
True,0,64,19,372.6307348469032,2.008787869999651,0.6470306047007872,100627,0.8274000000000001,True,gradual_plateau
True,0,128,19,372.6307348469032,2.1350617819989566,0.6470306047007872,100627,0.8677999999999999,True,gradual_plateau
True,352,32,20,373.2901269146281,1.910203677995014,0.6199461195120475,100979,0.7587999999999999,True,gradual_plateau
True,0,64,20,373.2901269146281,2.049286566005321,0.6199461195120475,100979,0.8076,True,gradual_plateau
True,0,128,20,373.2901269146281,2.1710970800049836,0.6199461195120475,100979,0.8572000000000001,True,gradual_plateau
True,633,32,21,369.0994800444642,1.853442226012703,0.6326047587868838,101612,0.7742,True,gradual_plateau
True,0,64,21,369.0994800444642,1.9733864500012714,0.6326047587868838,101612,0.8216,True,gradual_plateau
True,0,128,21,369.0994800444642,2.091944746003719,0.6326047587868838,101612,0.858,True,gradual_plateau
True,246,32,22,369.0039326089271,1.9457952060038224,0.6524331501521319,101858,0.7958000000000001,True,gradual_plateau
True,0,64,22,369.0039326089271,2.056475159988622,0.6524331501521319,101858,0.8318000000000001,True,gradual_plateau
True,0,128,22,369.0039326089271,2.2047537340113195,0.6524331501521319,101858,0.876,True,gradual_plateau
True,65,32,23,373.06302865645335,1.9300101619883208,0.6577277122809551,101923,0.7824000000000001,True,gradual_plateau
True,0,64,23,373.06302865645335,2.029983493994223,0.6577277122809551,101923,0.8216,True,gradual_plateau
True,0,128,23,373.06302865645335,2.175317291999818,0.6577277122809551,101923,0.8646,True,gradual_plateau
True,266,32,24,370.6518304206376,1.9277657539932989,0.6286338656436898,102189,0.7868,True,gradual_plateau
True,0,64,24,370.6518304206376,2.0481512319965987,0.6286338656436898,102189,0.8286,True,gradual_plateau
True,0,128,24,370.6518304206376,2.2157422360032797,0.6286338656436898,102189,0.8640000000000001,True,gradual_plateau
True,209,32,25,368.6613045942283,1.9650693639996462,0.6304675232554096,102398,0.7966,True,gradual_plateau
True,0,64,25,368.6613045942283,2.051025886001298,0.6304675232554096,102398,0.829,True,gradual_plateau
True,0,128,25,368.6613045942283,2.1719043019984383,0.6304675232554096,102398,0.8682000000000001,True,gradual_plateau
True,695,32,26,373.3727353625854,2.0162185320077697,0.612456909528813,103093,0.8085999999999999,True,gradual_plateau
True,0,64,26,373.3727353625854,2.1235223739931826,0.612456909528813,103093,0.8408,True,gradual_plateau
True,0,128,26,373.3727353625854,2.2640163299947744,0.612456909528813,103093,0.8746,True,gradual_plateau
True,204,32,27,370.10186985862595,1.9960713619948365,0.6292855134937446,103297,0.8018,True,gradual_plateau
True,0,64,27,370.10186985862595,2.1398619520041393,0.6292855134937446,103297,0.8434,True,gradual_plateau
True,0,128,27,370.10186985862595,2.2723392820043955,0.6292855134937446,103297,0.8762000000000001,True,gradual_plateau
True,144,32,28,370.1408225110046,1.9598403700074414,0.6246238056148924,103441,0.7972,True,gradual_plateau
True,0,64,28,370.1408225110046,2.0999423780012876,0.6246238056148924,103441,0.8352,True,gradual_plateau
True,0,128,28,370.1408225110046,2.2253030499996385,0.6246238056148924,103441,0.8736,True,gradual_plateau
True,874,32,29,369.8467414409156,1.9156132799980696,0.6059350991483512,104315,0.7748,True,gradual_plateau
True,0,64,29,369.8467414409156,2.030102643999271,0.6059350991483512,104315,0.8192,True,gradual_plateau
True,0,128,29,369.8467414409156,2.1447143660043366,0.6059350991483512,104315,0.867,True,gradual_plateau
True,0,32,30,374.29536115736715,1.9163987119973172,0.6365652238248439,104315,0.7736000000000001,True,gradual_plateau
True,0,64,30,374.29536115736715,2.042686732005677,0.6365652238248439,104315,0.8158,True,gradual_plateau
True,0,128,30,374.29536115736715,2.165293013997143,0.6365652238248439,104315,0.8646,True,gradual_plateau
True,224,32,31,372.3141760205866,1.9272330060048262,0.616900388712206,104539,0.7757999999999999,True,gradual_plateau
True,0,64,31,372.3141760205866,2.0523014619975584,0.616900388712206,104539,0.8192,True,gradual_plateau
True,0,128,31,372.3141760205866,2.1735269880009582,0.616900388712206,104539,0.8604,True,gradual_plateau
True,160,32,32,374.00301965428287,1.9823642300034408,0.6313375642988772,104699,0.7894,True,gradual_plateau
True,0,64,32,374.00301965428287,2.1354403199948138,0.6313375642988772,104699,0.8346,True,gradual_plateau
True,0,128,32,374.00301965428287,2.25032512198959,0.6313375642988772,104699,0.8672000000000001,True,gradual_plateau
True,65,32,33,372.96235217074826,1.9574471959931543,0.5955772013159183,104764,0.7938000000000001,True,gradual_plateau
True,0,64,33,372.96235217074826,2.060550049995072,0.5955772013159183,104764,0.8366000000000001,True,gradual_plateau
True,0,128,33,372.96235217074826,2.2084129719878547,0.5955772013159183,104764,0.8736,True,gradual_plateau
True,274,32,34,375.6412254428422,1.9636897159944056,0.6597363297703267,105038,0.775,True,gradual_plateau
True,0,64,34,375.6412254428422,2.0605895379994763,0.6597363297703267,105038,0.8216000000000001,True,gradual_plateau
True,0,128,34,375.6412254428422,2.2096564220119035,0.6597363297703267,105038,0.8622000000000001,True,gradual_plateau
True,573,32,35,372.29676532269843,1.974015989995678,0.6392859499796524,105611,0.7842,True,gradual_plateau
True,0,64,35,372.29676532269843,2.1168534719909076,0.6392859499796524,105611,0.8226,True,gradual_plateau
True,0,128,35,372.29676532269843,2.2468026319984347,0.6392859499796524,105611,0.8638000000000001,True,gradual_plateau
True,48,32,36,373.21952046415277,2.065082272005384,0.662497155247368,105659,0.801,True,gradual_plateau
True,0,64,36,373.21952046415277,2.1420556100056274,0.662497155247368,105659,0.841,True,gradual_plateau
True,0,128,36,373.21952046415277,2.282539171996177,0.662497155247368,105659,0.8776,True,gradual_plateau
True,31,32,37,369.08728022967756,1.9171793599962257,0.6163315360084555,105690,0.7834000000000001,True,gradual_plateau
True,0,64,37,369.08728022967756,2.101483977996395,0.6163315360084555,105690,0.8212,True,gradual_plateau
True,0,128,37,369.08728022967756,2.193692437998834,0.6163315360084555,105690,0.8654000000000001,True,gradual_plateau
True,31,32,38,370.3867677642346,1.971647401995142,0.6446834604386729,105721,0.7886,True,gradual_plateau
True,0,64,38,370.3867677642346,2.073440287989797,0.6446834604386729,105721,0.8298,True,gradual_plateau
True,0,128,38,370.3867677642346,2.2340087320044404,0.6446834604386729,105721,0.8794000000000001,True,gradual_plateau
True,113,32,39,371.62107043608944,1.9406942759960657,0.6309858578647394,105834,0.7852,True,gradual_plateau
True,0,64,39,371.62107043608944,2.0577007719984977,0.6309858578647394,105834,0.8268000000000001,True,gradual_plateau
True,0,128,39,371.62107043608944,2.1659309059905354,0.6309858578647394,105834,0.8616,True,gradual_plateau
True,17,32,40,371.90072457541214,2.0533350100013195,0.6516502754297193,105851,0.8034000000000001,True,gradual_plateau
True,0,64,40,371.90072457541214,2.1270795979944523,0.6516502754297193,105851,0.8396,True,gradual_plateau
True,0,128,40,371.90072457541214,2.2608484999946086,0.6516502754297193,105851,0.8834,True,gradual_plateau
True,0,32,41,372.8352930506664,2.014764601990464,0.6462057213283685,105851,0.8016,True,gradual_plateau
True,0,64,41,372.8352930506664,2.13334727199981,0.6462057213283685,105851,0.8338,True,gradual_plateau
True,0,128,41,372.8352930506664,2.26898721800535,0.6462057213283685,105851,0.8726000000000002,True,gradual_plateau
True,0,32,42,367.44579084668936,2.0028448320081225,0.5856192254099148,105851,0.811,True,gradual_plateau
True,0,64,42,367.44579084668936,2.109207975998288,0.5856192254099148,105851,0.8498000000000001,True,gradual_plateau
True,0,128,42,367.44579084668936,2.2311367299989797,0.5856192254099148,105851,0.8842000000000001,True,gradual_plateau
True,285,32,43,375.27513235217106,1.9780212360055884,0.6633794790999377,106136,0.7954000000000001,True,gradual_plateau
True,0,64,43,375.27513235217106,2.133739080003579,0.6633794790999377,106136,0.8452000000000001,True,gradual_plateau
True,0,128,43,375.27513235217106,2.2806438239931595,0.6633794790999377,106136,0.882,True,gradual_plateau
True,111,32,44,376.8973037249935,2.0592762460000813,0.6158607267311518,106247,0.8084,True,gradual_plateau
True,0,64,44,376.8973037249935,2.1742123780131806,0.6158607267311518,106247,0.8466,True,gradual_plateau
True,0,128,44,376.8973037249935,2.3402838760084705,0.6158607267311518,106247,0.8880000000000001,True,gradual_plateau
True,101,32,45,373.6408650329959,1.9452997339976719,0.6414916359538586,106348,0.7954000000000001,True,gradual_plateau
True,0,64,45,373.6408650329959,2.1078425839950796,0.6414916359538586,106348,0.8384000000000001,True,gradual_plateau
True,0,128,45,373.6408650329959,2.2492259759892477,0.6414916359538586,106348,0.875,True,gradual_plateau
True,31,32,46,371.12578451367,2.049631061992841,0.641446105977344,106379,0.7984000000000001,True,gradual_plateau
True,0,64,46,371.12578451367,2.162570713990135,0.641446105977344,106379,0.8426000000000001,True,gradual_plateau
True,0,128,46,371.12578451367,2.2745179280027514,0.641446105977344,106379,0.8788,True,gradual_plateau
True,17,32,47,377.8270615520025,2.0098742580012185,0.6246358668727038,106396,0.783,True,gradual_plateau
True,0,64,47,377.8270615520025,2.1142641000042204,0.6246358668727038,106396,0.8238,True,gradual_plateau
True,0,128,47,377.8270615520025,2.2501023419899866,0.6246358668727038,106396,0.8616000000000001,True,gradual_plateau
True,31,32,48,367.9264955689673,1.9876003100071102,0.6128455311805567,106427,0.8016,True,gradual_plateau
True,0,64,48,367.9264955689673,2.0877173920016503,0.6128455311805567,106427,0.8368,True,gradual_plateau
True,0,128,48,367.9264955689673,2.191658131996519,0.6128455311805567,106427,0.876,True,gradual_plateau
True,587,32,49,371.78755021171173,2.015453603991773,0.632211142460721,107014,0.8034000000000001,True,gradual_plateau
True,0,64,49,371.78755021171173,2.1207693699980155,0.632211142460721,107014,0.8404,True,gradual_plateau
True,0,128,49,371.78755021171173,2.2379025160043966,0.632211142460721,107014,0.871,True,gradual_plateau
True,65,32,50,373.5807808990064,2.000458458001958,0.6128215703966208,107079,0.7884000000000001,True,gradual_plateau
True,0,64,50,373.5807808990064,2.150763988000108,0.6128215703966208,107079,0.8306,True,gradual_plateau
True,0,128,50,373.5807808990064,2.271365157997934,0.6128215703966208,107079,0.8682000000000002,True,gradual_plateau
True,17,32,51,372.6046808289121,2.122590824001236,0.6373826125117162,107096,0.8102,True,gradual_plateau
True,0,64,51,372.6046808289121,2.2284883679967606,0.6373826125117162,107096,0.8492000000000001,True,gradual_plateau
True,0,128,51,372.6046808289121,2.369813878001878,0.6373826125117162,107096,0.8888,True,gradual_plateau
True,17,32,52,370.005882199564,2.0301609880116303,0.6429589842194872,107113,0.7998,True,gradual_plateau
True,0,64,52,370.005882199564,2.1077152399957413,0.6429589842194872,107113,0.8368000000000001,True,gradual_plateau
True,0,128,52,370.005882199564,2.252048812006251,0.6429589842194872,107113,0.8732000000000001,True,gradual_plateau
True,31,32,53,372.1434555623288,1.9606440380011918,0.6217729778414516,107144,0.7696000000000001,True,gradual_plateau
True,0,64,53,372.1434555623288,2.0945626400061883,0.6217729778414516,107144,0.8106,True,gradual_plateau
True,0,128,53,372.1434555623288,2.2300839539966546,0.6217729778414516,107144,0.855,True,gradual_plateau
True,318,32,54,374.65857057176834,2.03865910199238,0.608995639260361,107462,0.7906,True,gradual_plateau
True,0,64,54,374.65857057176834,2.1458843300060835,0.608995639260361,107462,0.837,True,gradual_plateau
True,0,128,54,374.65857057176834,2.3045080699957907,0.608995639260361,107462,0.8737999999999999,True,gradual_plateau
True,0,32,55,375.75505818731665,2.0475234640034614,0.6358458752608781,107462,0.7796000000000001,True,gradual_plateau
True,0,64,55,375.75505818731665,2.1681387499993434,0.6358458752608781,107462,0.8326,True,gradual_plateau
True,0,128,55,375.75505818731665,2.3141993479948724,0.6358458752608781,107462,0.8694000000000001,True,gradual_plateau
True,113,32,56,370.64997152216307,1.9569169040041743,0.6435711692625024,107575,0.7857999999999999,True,gradual_plateau
True,0,64,56,370.64997152216307,2.069728574002511,0.6435711692625024,107575,0.8276,True,gradual_plateau
True,0,128,56,370.64997152216307,2.198189242000808,0.6435711692625024,107575,0.8648,True,gradual_plateau
True,34,32,57,372.4300177274803,1.9937753580015851,0.6218568607970336,107609,0.8014000000000001,True,gradual_plateau
True,0,64,57,372.4300177274803,2.1082215860078577,0.6218568607970336,107609,0.8414,True,gradual_plateau
True,0,128,57,372.4300177274803,2.220843009999953,0.6218568607970336,107609,0.8688,True,gradual_plateau
True,79,32,58,378.9865167847964,2.0754088840039913,0.6340730271757402,107688,0.8104000000000001,True,gradual_plateau
True,0,64,58,378.9865167847964,2.1655687379970914,0.6340730271757402,107688,0.8490000000000001,True,gradual_plateau
True,0,128,58,378.9865167847964,2.3490803239983507,0.6340730271757402,107688,0.8776,True,gradual_plateau
True,0,32,59,372.796867958482,2.052459964004811,0.6401543554126983,107688,0.8186000000000001,True,gradual_plateau
True,0,64,59,372.796867958482,2.175288514001295,0.6401543554126983,107688,0.8584,True,gradual_plateau
True,0,128,59,372.796867958482,2.3007619400013937,0.6401543554126983,107688,0.8884,True,gradual_plateau
