drift_detected,edges_added_this_epoch,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,recall_at_k,repair_happened,schedule
True,0,128,49,372.36214519173393,1.3370307159930235,0.64542179377987,65919,0.8826000000000002,True,sudden_plateau
True,51,32,50,374.6626341206969,1.2113964180025505,0.6242165881458032,65970,0.788,True,sudden_plateau
True,0,64,50,374.6626341206969,1.2878993979975348,0.6242165881458032,65970,0.8406000000000001,True,sudden_plateau
True,0,128,50,374.6626341206969,1.3874904139956925,0.6242165881458032,65970,0.8766000000000002,True,sudden_plateau
True,65,32,51,373.89711947893875,1.3198017840040848,0.6537301001541596,66035,0.818,True,sudden_plateau
True,0,64,51,373.89711947893875,1.3325558659998933,0.6537301001541596,66035,0.85,True,sudden_plateau
True,0,128,51,373.89711947893875,1.4300122620043112,0.6537301001541596,66035,0.8908,True,sudden_plateau
True,17,32,52,371.4816352364346,1.2044662360131042,0.6453335061907282,66052,0.8038,True,sudden_plateau
True,0,64,52,371.4816352364346,1.271296099992469,0.6453335061907282,66052,0.8442000000000001,True,sudden_plateau
True,0,128,52,371.4816352364346,1.3687664640019648,0.6453335061907282,66052,0.879,True,sudden_plateau
True,1922,32,53,373.01709066803267,1.1515785880037583,0.6349925512587817,67974,0.7686000000000001,True,sudden_plateau
True,0,64,53,373.01709066803267,1.2312455060018692,0.6349925512587817,67974,0.8144,True,sudden_plateau
True,0,128,53,373.01709066803267,1.3375303600041661,0.6349925512587817,67974,0.8667999999999999,True,sudden_plateau
True,449,32,54,377.81194242571024,1.3576963880041149,0.6344241501685777,68423,0.8076,True,sudden_plateau
True,0,64,54,377.81194242571024,1.4336163359985221,0.6344241501685777,68423,0.8462000000000001,True,sudden_plateau
True,0,128,54,377.81194242571024,1.540054280005279,0.6344241501685777,68423,0.882,True,sudden_plateau
True,31,32,55,377.95292257092524,1.3771660980128217,0.6644779808523186,68454,0.8115999999999999,True,sudden_plateau
True,0,64,55,377.95292257092524,1.4469034440116957,0.6644779808523186,68454,0.8512000000000001,True,sudden_plateau
True,0,128,55,377.95292257092524,1.5462180280010216,0.6644779808523186,68454,0.88,True,sudden_plateau
True,17,32,56,375.0005787231374,1.2766988600051263,0.6782117527907506,68471,0.8066,True,sudden_plateau
True,0,64,56,375.0005787231374,1.341875448008068,0.6782117527907506,68471,0.8426000000000001,True,sudden_plateau
True,0,128,56,375.0005787231374,1.4553779499983648,0.6782117527907506,68471,0.8788,True,sudden_plateau
True,0,32,57,374.67589001777924,1.3243804199883016,0.6524256360936861,68471,0.8178,True,sudden_plateau
True,0,64,57,374.67589001777924,1.3898683580046054,0.6524256360936861,68471,0.8536,True,sudden_plateau
True,0,128,57,374.67589001777924,1.4748655400035204,0.6524256360936861,68471,0.878,True,sudden_plateau
True,48,32,58,380.7430869793146,1.3622297659894684,0.6647014891870262,68519,0.8234000000000001,True,sudden_plateau
True,0,64,58,380.7430869793146,1.4344366879959125,0.6647014891870262,68519,0.8626,True,sudden_plateau
True,0,128,58,380.7430869793146,1.5647926579986233,0.6647014891870262,68519,0.892,True,sudden_plateau
True,97,32,59,374.02590867388915,1.3646614879980916,0.6542408679300269,68616,0.8304000000000001,True,sudden_plateau
True,0,64,59,374.02590867388915,1.4616816580091836,0.6542408679300269,68616,0.8656,True,sudden_plateau
True,0,128,59,374.02590867388915,1.5372279559960589,0.6542408679300269,68616,0.8944,True,sudden_plateau
True,0,32,60,372.82511122472226,1.3870476199954282,0.6510994682178144,68616,0.8154000000000001,True,sudden_plateau
True,0,64,60,372.82511122472226,1.4479669819993433,0.6510994682178144,68616,0.8476,True,sudden_plateau
True,0,128,60,372.82511122472226,1.5244311319984263,0.6510994682178144,68616,0.8788,True,sudden_plateau
True,47,32,61,374.95587147662116,1.3627549699886004,0.6684795271607893,68663,0.8136,True,sudden_plateau
True,0,64,61,374.95587147662116,1.4085650719935074,0.6684795271607893,68663,0.8500000000000001,True,sudden_plateau
True,0,128,61,374.95587147662116,1.5231670099892654,0.6684795271607893,68663,0.8906000000000001,True,sudden_plateau
