condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48,True,32,13,0.6465850690890795,0.13907710183411837,0.022042858567594047,77458,0,0,0,0.21347215275065742,7190.256245005245,0.8342,True
adaptive_mconj48,True,64,13,0.6465850690890795,0.19118608813732862,0.022042858567594047,77458,0,0,0,0.15552440322984687,5230.506098758095,0.9096000000000001,True
adaptive_mconj48,True,128,13,0.6465850690890795,0.3273685642052442,0.022042858567594047,77458,0,0,0,0.10738789503477568,3054.6610436701812,0.9528000000000001,True
adaptive_mconj48,False,32,14,0.6441638986799981,0.13446801993995905,0.001174791431429946,77458,0,0,0,0.20407292814089772,7436.71246476677,0.8368,False
adaptive_mconj48,False,64,14,0.6441638986799981,0.18561851396225393,0.001174791431429946,77458,0,0,0,0.14316424134538625,5387.393631452911,0.912,False
adaptive_mconj48,False,128,14,0.6441638986799981,0.30976600595749915,0.001174791431429946,77458,0,0,0,0.08821881885402909,3228.2431924993184,0.9588,False
adaptive_mconj48,False,32,15,0.6674013626949754,0.12507972796447575,0.0025304318106645508,77458,0,0,0,0.20006189042393854,7994.900662751784,0.8282,False
adaptive_mconj48,False,64,15,0.6674013626949754,0.19814377813600004,0.0025304318106645508,77458,0,0,0,0.13272166364237603,5046.8402763251515,0.9136000000000002,False
adaptive_mconj48,False,128,15,0.6674013626949754,0.3279789739754051,0.0025304318106645508,77458,0,0,0,0.0859420735146645,3048.9759385459547,0.9586000000000001,False
adaptive_mconj48,True,32,16,0.6906937281582323,0.1233186200261116,0.013941617378732271,91696,0,0,0,0.2073350910965146,8109.075497181683,0.8096000000000001,True
adaptive_mconj48,True,64,16,0.6906937281582323,0.1889805120881647,0.013941617378732271,91696,0,0,0,0.15532404836341346,5291.550906230332,0.8962,True
adaptive_mconj48,True,128,16,0.6906937281582323,0.3146276280749589,0.013941617378732271,91696,0,0,0,0.10284959892969929,3178.360419644245,0.9486000000000001,True
adaptive_mconj48,True,32,17,0.7056253261345331,0.1423330819234252,0.022278554919937833,103472,0,0,0,0.22077418327331663,7025.773534068469,0.7874,True
adaptive_mconj48,True,64,17,0.7056253261345331,0.20606554998084903,0.022278554919937833,103472,0,0,0,0.15803493284713985,4852.824744810262,0.8864,True
adaptive_mconj48,True,128,17,0.7056253261345331,0.3313711460214108,0.022278554919937833,103472,0,0,0,0.10297572529484801,3017.7642562016767,0.946,True
adaptive_mconj48,True,32,18,0.7135161992696147,0.1412233100272715,0.027212245330166487,113349,0,0,0,0.21873993691139257,7080.984008991793,0.7777999999999999,True
adaptive_mconj48,True,64,18,0.7135161992696147,0.19385149609297514,0.027212245330166487,113349,0,0,0,0.16479077644091616,5158.587992121451,0.878,True
adaptive_mconj48,True,128,18,0.7135161992696147,0.32154062180779874,0.027212245330166487,113349,0,0,0,0.11889558444282108,3110.026952046361,0.9372,True
adaptive_mconj48,True,32,19,0.7141804312731564,0.15838014613837004,0.028868346513547048,119948,0,0,0,0.21788216999102977,6313.922700426999,0.7856000000000002,True
adaptive_mconj48,True,64,19,0.7141804312731564,0.21600083610974252,0.028868346513547048,119948,0,0,0,0.1670088620403121,4629.611708965491,0.8797999999999999,True
adaptive_mconj48,True,128,19,0.7141804312731564,0.35129312006756663,0.028868346513547048,119948,0,0,0,0.11015697889829769,2846.6256322004347,0.9388,True
adaptive_mconj48,True,32,20,0.7074936369170505,0.1327249319292605,0.02801265537716667,129585,0,0,0,0.21751864287917944,7534.379452784186,0.7742,True
adaptive_mconj48,True,64,20,0.7074936369170505,0.19808692787773907,0.02801265537716667,129585,0,0,0,0.17192219170310735,5048.288701903683,0.8674000000000001,True
adaptive_mconj48,True,128,20,0.7074936369170505,0.32274342188611627,0.02801265537716667,129585,0,0,0,0.11339470887126965,3098.436504626457,0.9358,True
adaptive_mconj48,True,32,21,0.7195631631711226,0.15821266802959144,0.03459639572037889,139516,0,0,0,0.20779951876748898,6320.6063866704035,0.7956,True
adaptive_mconj48,True,64,21,0.7195631631711226,0.2293862639926374,0.03459639572037889,139516,0,0,0,0.16924727471956527,4359.45894315667,0.8756,True
adaptive_mconj48,True,128,21,0.7195631631711226,0.35530799394473433,0.03459639572037889,139516,0,0,0,0.11805354717245899,2814.45961543872,0.9344,True
adaptive_mconj48,True,32,22,0.7128366306203389,0.15491128782741725,0.030853522454512495,147399,0,0,0,0.2157126792750023,6455.30751196178,0.7797999999999999,True
adaptive_mconj48,True,64,22,0.7128366306203389,0.22186467796564102,0.030853522454512495,147399,0,0,0,0.155161206491829,4507.25193919721,0.885,True
adaptive_mconj48,True,128,22,0.7128366306203389,0.3482595100067556,0.030853522454512495,147399,0,0,0,0.1052864663667653,2871.421946182035,0.9426000000000001,True
adaptive_mconj48,True,32,23,0.7085121578823235,0.16432346403598785,0.0226053550299049,105774,0,0,0,0.209430752278647,6085.55817555668,0.8126,True
adaptive_mconj48,True,64,23,0.7085121578823235,0.2293238239362836,0.0226053550299049,105774,0,0,0,0.16129773711989887,4360.645932181232,0.8952,True
adaptive_mconj48,True,128,23,0.7085121578823235,0.37047603796236217,0.0226053550299049,105774,0,0,0,0.10342514201102168,2699.229902964988,0.9482,True
adaptive_mconj48,False,32,24,0.7151234308542476,0.143772364128381,0.0009832507739583837,105774,0,0,0,0.2113291271926329,6955.439635861128,0.79,False
adaptive_mconj48,False,64,24,0.7151234308542476,0.2108609660062939,0.0009832507739583837,105774,0,0,0,0.1595799486151064,4742.461437695166,0.8868,False
adaptive_mconj48,False,128,24,0.7151234308542476,0.3355213701725006,0.0009832507739583837,105774,0,0,0,0.10484636379007142,2980.4360881271823,0.9418,False
