condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_naf,False,64,15,0.0,0.26606044615618885,0.0,12800,0,0,0,0.1381991316904705,3758.5444001434066,0.911,True
adaptive_naf,False,128,15,0.0,0.4534803219139576,0.0,12800,0,0,0,0.08991796261037056,2205.1673505465533,0.9574000000000001,True
adaptive_naf,False,32,16,0.0,0.15727039403282106,0.0,13600,0,0,0,0.20815532661933014,6358.475834881599,0.8056,True
adaptive_naf,False,64,16,0.0,0.26726310793310404,0.0,13600,0,0,0,0.157659252820759,3741.631262666825,0.8934,True
adaptive_naf,False,128,16,0.0,0.4745380519889295,0.0,13600,0,0,0,0.10435995400535591,2107.3125659969814,0.947,True
adaptive_naf,False,32,17,0.0,0.1580176919233054,0.0,14400,0,0,0,0.22197152970595124,6328.405305941024,0.7807999999999999,True
adaptive_naf,False,64,17,0.0,0.2713658418506384,0.0,14400,0,0,0,0.16019725340966368,3685.062177244868,0.8822000000000001,True
adaptive_naf,False,128,17,0.0,0.4791025719605386,0.0,14400,0,0,0,0.10331001887522817,2087.2357163684046,0.9448000000000001,True
adaptive_naf,False,32,18,0.0,0.16607984597794712,0.0,15200,0,0,0,0.22120433992125924,6021.200189051144,0.7692,True
adaptive_naf,False,64,18,0.0,0.26006125402636826,0.0,15200,0,0,0,0.16852821722192401,3845.2479349292357,0.8732000000000001,True
adaptive_naf,False,128,18,0.0,0.4846095279790461,0.0,15200,0,0,0,0.11943198901466892,2063.5170013480188,0.936,True
adaptive_naf,False,32,19,0.0,0.15868411399424076,0.0,16000,0,0,0,0.22070894861785736,6301.828045851482,0.7766000000000001,True
adaptive_naf,False,64,19,0.0,0.2675782300066203,0.0,16000,0,0,0,0.17042488081263252,3737.2248107600476,0.8756,True
adaptive_naf,False,128,19,0.0,0.46446727216243744,0.0,16000,0,0,0,0.11200999955361128,2153.0042264210847,0.9376000000000001,True
adaptive_naf,False,32,20,0.0,0.16049969801679254,0.0,16800,0,0,0,0.21980673329086167,6230.541317874464,0.765,True
adaptive_naf,False,64,20,0.0,0.2598332918714732,0.0,16800,0,0,0,0.1749032875620124,3848.621524968598,0.8622000000000001,True
adaptive_naf,False,128,20,0.0,0.4739455198869109,0.0,16800,0,0,0,0.11568422537234711,2109.94715223516,0.9346,True
adaptive_naf,False,32,21,0.0,0.16062289802357554,0.0,17600,0,0,0,0.21218586192298486,6225.762405639228,0.7846000000000002,True
adaptive_naf,False,64,21,0.0,0.2685527899302542,0.0,17600,0,0,0,0.17263730767131422,3723.6626745144213,0.8694,True
adaptive_naf,False,128,21,0.0,0.48995668604038656,0.0,17600,0,0,0,0.11918120657217732,2040.9967421437966,0.9328,True
adaptive_naf,False,32,22,0.0,0.1605501240119338,0.0,18400,0,0,0,0.21594916068371278,6228.58441346124,0.7686000000000001,True
adaptive_naf,False,64,22,0.0,0.27429916011169553,0.0,18400,0,0,0,0.15698292900822053,3645.654618821278,0.8806000000000002,True
adaptive_naf,False,128,22,0.0,0.48573173000477254,0.0,18400,0,0,0,0.10667239567948215,2058.7495900055255,0.941,True
adaptive_naf,False,32,23,0.0,0.15884195384569466,0.0,19200,0,0,0,0.2106177580357364,6295.565974789251,0.7996,True
adaptive_naf,False,64,23,0.0,0.2720500018913299,0.0,19200,0,0,0,0.16120186103144096,3675.7948650904586,0.8914000000000001,True
adaptive_naf,False,128,23,0.0,0.46747448202222586,0.0,19200,0,0,0,0.10340812347199808,2139.1541965545307,0.9474000000000001,True
adaptive_naf,False,32,24,0.0,0.17233437788672745,0.0,20000,0,0,0,0.2124947999363749,5802.672758985346,0.7814000000000001,True
adaptive_naf,False,64,24,0.0,0.2682186721358448,0.0,20000,0,0,0,0.1599923748183019,3728.301210489662,0.8837999999999999,True
adaptive_naf,False,128,24,0.0,0.4613882661797106,0.0,20000,0,0,0,0.10512678060323163,2167.3719799594996,0.9406,True
