condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48_rewire,True,64,12,0.645816420883614,0.2086572078987956,0.019687531976532963,73328,0,0,0,0.1422587782880199,4792.5495125240395,0.9162,True
adaptive_mconj48_rewire,True,128,12,0.645816420883614,0.3189330401364714,0.019687531976532963,73328,0,0,0,0.09547774609824008,3135.4543874541823,0.958,True
adaptive_mconj48_rewire,True,32,13,0.6464992121514026,0.15447226795367897,0.02087923358601454,77793,0,0,0,0.21831170376322018,6473.653900775681,0.83,True
adaptive_mconj48_rewire,True,64,13,0.6464992121514026,0.22964844410307705,0.02087923358601454,77793,0,0,0,0.15882707577740013,4354.481929566886,0.9086000000000001,True
adaptive_mconj48_rewire,True,128,13,0.6464992121514026,0.3516954039223492,0.02087923358601454,77793,0,0,0,0.10568708530373991,2843.3695432107206,0.9532,True
adaptive_mconj48_rewire,False,32,14,0.6445052102841395,0.12839870806783438,0.0014003341885237333,77793,0,0,0,0.20575869361949206,7788.240357307097,0.8344000000000001,False
adaptive_mconj48_rewire,False,64,14,0.6445052102841395,0.18786752806045115,0.0014003341885237333,77793,0,0,0,0.1404294840836496,5322.899653410165,0.9134000000000001,False
adaptive_mconj48_rewire,False,128,14,0.6445052102841395,0.3221398559398949,0.0014003341885237333,77793,0,0,0,0.08553338529486601,3104.241780584209,0.9602,False
adaptive_mconj48_rewire,False,32,15,0.6673148002827466,0.13500928785651922,0.0029619558049238754,77793,0,0,0,0.2024129442501146,7406.897820709546,0.827,False
adaptive_mconj48_rewire,False,64,15,0.6673148002827466,0.20231090392917395,0.0029619558049238754,77793,0,0,0,0.138062449637836,4942.887311452502,0.9126000000000002,False
adaptive_mconj48_rewire,False,128,15,0.6673148002827466,0.3400688520632684,0.0029619558049238754,77793,0,0,0,0.08993419816732676,2940.5809850940245,0.9572,False
adaptive_mconj48_rewire,True,32,16,0.6924990291339975,0.13303725980222225,0.015489955094167224,92121,0,0,0,0.20477265442436401,7516.6911997934585,0.8104000000000001,True
adaptive_mconj48_rewire,True,64,16,0.6924990291339975,0.19750040187500417,0.015489955094167224,92121,0,0,0,0.15656359730154387,5063.28083642528,0.8972,True
adaptive_mconj48_rewire,True,128,16,0.6924990291339975,0.3292099880054593,0.015489955094167224,92121,0,0,0,0.10362914647916387,3037.5749109514168,0.949,True
adaptive_mconj48_rewire,True,32,17,0.7071391802435569,0.15368041209876537,0.023508273867567958,103721,0,0,0,0.21823803518177118,6507.010141001787,0.7904,True
adaptive_mconj48_rewire,True,64,17,0.7071391802435569,0.2184318599756807,0.023508273867567958,103721,0,0,0,0.15830653808355485,4578.086731996586,0.8852000000000001,True
adaptive_mconj48_rewire,True,128,17,0.7071391802435569,0.35346181807108223,0.023508273867567958,103721,0,0,0,0.09903050035216424,2829.1598947156917,0.9464000000000001,True
adaptive_mconj48_rewire,True,32,18,0.7156379580937005,0.1451263001654297,0.029198590800136426,113841,0,0,0,0.21406344853804443,6890.5498097870495,0.7822,True
adaptive_mconj48_rewire,True,64,18,0.7156379580937005,0.21596773201599717,0.029198590800136426,113841,0,0,0,0.16808759621102326,4630.321347848057,0.8784000000000001,True
adaptive_mconj48_rewire,True,128,18,0.7156379580937005,0.3426475159358233,0.029198590800136426,113841,0,0,0,0.12085429243514688,2918.451042228762,0.9368,True
adaptive_mconj48_rewire,True,32,19,0.7165922039013322,0.15890157804824412,0.03186018982128439,119921,0,0,0,0.21176392516195955,6293.203706865579,0.7902,True
adaptive_mconj48_rewire,True,64,19,0.7165922039013322,0.23262729798443615,0.03186018982128439,119921,0,0,0,0.1574196938124325,4298.721640428049,0.8852000000000001,True
adaptive_mconj48_rewire,True,128,19,0.7165922039013322,0.36810954799875617,0.03186018982128439,119921,0,0,0,0.1049363616674411,2716.5826190506173,0.9406,True
adaptive_mconj48_rewire,True,32,20,0.7118127356268245,0.1416498979087919,0.030936424677731625,130067,0,0,0,0.21390568014898528,7059.659165048592,0.7794000000000001,True
adaptive_mconj48_rewire,True,64,20,0.7118127356268245,0.21949148387648165,0.030936424677731625,130067,0,0,0,0.15964698556502718,4555.985418380732,0.8722000000000001,True
adaptive_mconj48_rewire,True,128,20,0.7118127356268245,0.3382314760237932,0.030936424677731625,130067,0,0,0,0.1096182466562935,2956.555113544944,0.9372,True
adaptive_mconj48_rewire,True,32,21,0.7192911561935469,0.16206678398884833,0.036173691888990535,139273,0,0,0,0.20409056813091583,6170.295821189425,0.7948000000000001,True
adaptive_mconj48_rewire,True,64,21,0.7192911561935469,0.23804824007675052,0.036173691888990535,139273,0,0,0,0.1645817729883841,4200.829208725022,0.8777999999999999,True
adaptive_mconj48_rewire,True,128,21,0.7192911561935469,0.3684304461348802,0.036173691888990535,139273,0,0,0,0.11323091450659577,2714.2165108523795,0.9374000000000001,True
adaptive_mconj48_rewire,True,32,22,0.7135304476005367,0.158127621980384,0.03225153674590006,147165,0,0,0,0.20980552900245503,6324.005809206767,0.7857999999999999,True
adaptive_mconj48_rewire,True,64,22,0.7135304476005367,0.23013861780054867,0.03225153674590006,147165,0,0,0,0.15649396154484685,4345.207290966949,0.8842000000000001,True
adaptive_mconj48_rewire,True,128,22,0.7135304476005367,0.35957824997603893,0.03225153674590006,147165,0,0,0,0.10547625325162058,2781.0358386989105,0.9426,True
adaptive_mconj48_rewire,True,32,23,0.7101356104535569,0.1706859942059964,0.024565165410448522,106372,0,0,0,0.2172648153751546,5858.711516734797,0.806,True
adaptive_mconj48_rewire,True,64,23,0.7101356104535569,0.24672708800062537,0.024565165410448522,106372,0,0,0,0.158615383869283,4053.061251213184,0.8954000000000001,True
adaptive_mconj48_rewire,True,128,23,0.7101356104535569,0.38764828792773187,0.024565165410448522,106372,0,0,0,0.10420191936811912,2579.657981583623,0.9486000000000001,True
adaptive_mconj48_rewire,False,32,24,0.7168885090468728,0.15344856004230678,0.001041923045281709,106372,0,0,0,0.21335219708266423,6516.841863646641,0.7922,False
adaptive_mconj48_rewire,False,64,24,0.7168885090468728,0.22356226015836,0.001041923045281709,106372,0,0,0,0.1592035175490793,4473.0268842856185,0.8868,False
adaptive_mconj48_rewire,False,128,24,0.7168885090468728,0.3528543880674988,0.001041923045281709,106372,0,0,0,0.09975389716697788,2834.030222712453,0.9446000000000001,False
