condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_naf,False,128,15,0.0,0.4853782360441983,0.0,12800,0,0,0,0.11110553541565785,2060.2489476041123,0.9334000000000001,True
adaptive_naf,False,32,16,0.0,0.16863018786534667,0.0,13600,0,0,0,0.21321575926746128,5930.136309867084,0.7852,True
adaptive_naf,False,64,16,0.0,0.2711566239595413,0.0,13600,0,0,0,0.17571101274535983,3687.9054820700517,0.8742000000000001,True
adaptive_naf,False,128,16,0.0,0.47306218021549284,0.0,13600,0,0,0,0.11554029600100565,2113.887014904621,0.9362,True
adaptive_naf,False,32,17,0.0,0.17037216387689114,0.0,14400,0,0,0,0.21532301316858818,5869.503428521269,0.774,True
adaptive_naf,False,64,17,0.0,0.2717613100539893,0.0,14400,0,0,0,0.15677691156544704,3679.6996592389683,0.879,True
adaptive_naf,False,128,17,0.0,0.45617083203978837,0.0,14400,0,0,0,0.10580661605022627,2192.161203136235,0.9364000000000001,True
adaptive_naf,False,32,18,0.0,0.16711058421060443,0.0,15200,0,0,0,0.22100597276996836,5984.061420907548,0.7694000000000001,True
adaptive_naf,False,64,18,0.0,0.27102029393427074,0.0,15200,0,0,0,0.16826300841242559,3689.760591295518,0.8734000000000001,True
adaptive_naf,False,128,18,0.0,0.4660959499888122,0.0,15200,0,0,0,0.11943198901466892,2145.480989534458,0.936,True
adaptive_naf,False,32,19,0.0,0.1605305760167539,0.0,16000,0,0,0,0.22093211627103923,6229.342875438472,0.777,True
adaptive_naf,False,64,19,0.0,0.2549533520359546,0.0,16000,0,0,0,0.17051205235994316,3922.2861437765123,0.8757999999999999,True
adaptive_naf,False,128,19,0.0,0.46893848199397326,0.0,16000,0,0,0,0.11200999955361128,2132.4758756157103,0.9376000000000001,True
adaptive_naf,False,32,20,0.0,0.17055766214616597,0.0,16800,0,0,0,0.21963824803526366,5863.11976499192,0.7647999999999999,True
adaptive_naf,False,64,20,0.0,0.26045934413559735,0.0,16800,0,0,0,0.1749032875620124,3839.3707982286537,0.8622000000000001,True
adaptive_naf,False,128,20,0.0,0.46799492998979986,0.0,16800,0,0,0,0.11568422537234711,2136.775285197631,0.9346,True
adaptive_naf,False,32,21,0.0,0.16957555594854057,0.0,17600,0,0,0,0.21202594180901546,5897.076346920308,0.7850000000000001,True
adaptive_naf,False,64,21,0.0,0.2569319501053542,0.0,17600,0,0,0,0.17247596934065917,3892.081150631336,0.8698,True
adaptive_naf,False,128,21,0.0,0.4619317438919097,0.0,17600,0,0,0,0.11918120657217732,2164.821996372685,0.9328,True
adaptive_naf,False,32,22,0.0,0.16836339584551752,0.0,18400,0,0,0,0.2159892589922008,5939.533323012526,0.7692,True
adaptive_naf,False,64,22,0.0,0.26187586202286184,0.0,18400,0,0,0,0.15677691156544704,3818.603181963749,0.881,True
adaptive_naf,False,128,22,0.0,0.4699367918074131,0.0,18400,0,0,0,0.10667239567948215,2127.9457523509127,0.941,True
adaptive_naf,False,32,23,0.0,0.15822191210463643,0.0,19200,0,0,0,0.2106177580357364,6320.237106846951,0.7996,True
adaptive_naf,False,64,23,0.0,0.2684541940689087,0.0,19200,0,0,0,0.16120186103144096,3725.030273668636,0.8914000000000001,True
adaptive_naf,False,128,23,0.0,0.460500979796052,0.0,19200,0,0,0,0.10340812347199808,2171.5480397954484,0.9474000000000001,True
adaptive_naf,False,32,24,0.0,0.16174176218919456,0.0,20000,0,0,0,0.21261834351720454,6182.695096584071,0.7812,True
adaptive_naf,False,64,24,0.0,0.25744486204348505,0.0,20000,0,0,0,0.1599923748183019,3884.3268887265262,0.8837999999999999,True
adaptive_naf,False,128,24,0.0,0.45863496605306864,0.0,20000,0,0,0,0.10512678060323163,2180.383254695609,0.9406,True
