condition,epoch,ef,recall,edge_count,drift_detected,mmd_squared,mean_eh,repair_count,mean_latency_ms
adaptive_current,6,32,0.7764000000000001,65681,False,0.00043841127691207084,0.6477517387980399,0,0.1107066199183464
adaptive_current,6,64,0.8824,65681,False,0.00043841127691207084,0.6477517387980399,0,0.17598924599587917
adaptive_current,6,128,0.9412,65681,False,0.00043841127691207084,0.6477517387980399,0,0.30003510997630656
adaptive_current,7,32,0.7034000000000001,131218,True,0.00810764727545488,0.6732966544899531,1,0.11897399602457881
adaptive_current,7,64,0.8182,131218,True,0.00810764727545488,0.6732966544899531,1,0.17623257194645703
adaptive_current,7,128,0.8992,131218,True,0.00810764727545488,0.6732966544899531,1,0.30286046396940947
adaptive_current,8,32,0.5998,196216,True,0.019409668553794245,0.7022537266731925,1,0.12146425410173833
adaptive_current,8,64,0.727,196216,True,0.019409668553794245,0.7022537266731925,1,0.18722864612936974
adaptive_current,8,128,0.8302,196216,True,0.019409668553794245,0.7022537266731925,1,0.3181288579944521
adaptive_current,9,32,0.6093999999999999,240278,True,0.02666697803418891,0.7045913720264,1,0.136220992077142
adaptive_current,9,64,0.7295999999999999,240278,True,0.02666697803418891,0.7045913720264,1,0.19902174384333193
adaptive_current,9,128,0.8264000000000001,240278,True,0.02666697803418891,0.7045913720264,1,0.3341145219746977
adaptive_current,10,32,0.5982000000000001,288974,True,0.03670000067432923,0.715404727091234,1,0.13543471996672451
adaptive_current,10,64,0.7238,288974,True,0.03670000067432923,0.715404727091234,1,0.1964441859163344
adaptive_current,10,128,0.8188000000000001,288974,True,0.03670000067432923,0.715404727091234,1,0.32297848793677986
adaptive_current,11,32,0.6102000000000001,321264,True,0.03543918888785773,0.713996291796773,1,0.13654659199528396
adaptive_current,11,64,0.7386000000000001,321264,True,0.03543918888785773,0.713996291796773,1,0.20820012991316617
adaptive_current,11,128,0.8352,321264,True,0.03543918888785773,0.713996291796773,1,0.3342141159810126
adaptive_current,12,32,0.5974,351032,True,0.025928860992676068,0.7075759974303577,1,0.1309344358742237
adaptive_current,12,64,0.7238,351032,True,0.025928860992676068,0.7075759974303577,1,0.20661613205447793
adaptive_current,12,128,0.8298000000000001,351032,True,0.025928860992676068,0.7075759974303577,1,0.3346018739975989
adaptive_current,13,32,0.624,373184,True,0.04494690645647159,0.722070374177841,1,0.16378743783570826
adaptive_current,13,64,0.726,373184,True,0.04494690645647159,0.722070374177841,1,0.21825949219055474
adaptive_current,13,128,0.8258,373184,True,0.04494690645647159,0.722070374177841,1,0.36719702184200287
adaptive_current,14,32,0.464,402310,True,0.10020518408195495,0.7561640372417998,1,0.1423847540281713
adaptive_current,14,64,0.6012000000000001,402310,True,0.10020518408195495,0.7561640372417998,1,0.2114203660748899
adaptive_current,14,128,0.7102,402310,True,0.10020518408195495,0.7561640372417998,1,0.3415472980123013
adaptive_current,15,32,0.28,433579,True,0.21923734448070686,0.8151109256294621,1,0.13355348003096879
adaptive_current,15,64,0.3966,433579,True,0.21923734448070686,0.8151109256294621,1,0.21689800801686943
adaptive_current,15,128,0.5281999999999999,433579,True,0.21923734448070686,0.8151109256294621,1,0.33987921196967363
adaptive_current,16,32,0.2178,463611,True,0.3779569015530796,0.8707726010349359,1,0.13688043202273548
adaptive_current,16,64,0.323,463611,True,0.3779569015530796,0.8707726010349359,1,0.21766039379872382
adaptive_current,16,128,0.4586,463611,True,0.3779569015530796,0.8707726010349359,1,0.3585114360321313
adaptive_current,17,32,0.217,487182,True,0.394536867846999,0.8793079152997794,1,0.14917205809615552
adaptive_current,17,64,0.32980000000000004,487182,True,0.394536867846999,0.8793079152997794,1,0.2209846938494593
adaptive_current,17,128,0.43779999999999997,487182,True,0.394536867846999,0.8793079152997794,1,0.36713444581255317
adaptive_current,18,32,0.21680000000000002,509782,True,0.3883368204680999,0.8802462044355858,1,0.1574848322197795
adaptive_current,18,64,0.323,509782,True,0.3883368204680999,0.8802462044355858,1,0.2487133101094514
adaptive_current,18,128,0.436,509782,True,0.3883368204680999,0.8802462044355858,1,0.38221287191845477
adaptive_current,19,32,0.199,527507,True,0.4038972885571426,0.884190066207288,1,0.18562006182037294
adaptive_current,19,64,0.296,527507,True,0.4038972885571426,0.884190066207288,1,0.2740296139381826
adaptive_current,19,128,0.4114,527507,True,0.4038972885571426,0.884190066207288,1,0.42838807590305805
adaptive_current,20,32,0.21480000000000002,555642,True,0.38305687215647877,0.8814158466231029,1,0.21097617596387863
adaptive_current,20,64,0.3218,555642,True,0.38305687215647877,0.8814158466231029,1,0.27678316994570196
adaptive_current,20,128,0.4368,555642,True,0.38305687215647877,0.8814158466231029,1,0.42048135795630515
adaptive_current,21,32,0.2294,573109,True,0.38729088658944927,0.8777994277385954,1,0.19265712006017566
adaptive_current,21,64,0.32480000000000003,573109,True,0.38729088658944927,0.8777994277385954,1,0.2607852159999311
adaptive_current,21,128,0.43639999999999995,573109,True,0.38729088658944927,0.8777994277385954,1,0.42963404208421707
adaptive_current,22,32,0.22320000000000004,586607,True,0.4159085645848542,0.8841526665728895,1,0.22498435783199966
adaptive_current,22,64,0.3218,586607,True,0.4159085645848542,0.8841526665728895,1,0.31330884201452136
adaptive_current,22,128,0.43979999999999997,586607,True,0.4159085645848542,0.8841526665728895,1,0.45214343001134694
adaptive_current,23,32,0.21860000000000002,608163,True,0.4106641902114385,0.8869346987106443,1,0.23644236009567976
adaptive_current,23,64,0.3152,608163,True,0.4106641902114385,0.8869346987106443,1,0.32333230413496494
adaptive_current,23,128,0.42460000000000003,608163,True,0.4106641902114385,0.8869346987106443,1,0.45854269596748054
adaptive_current,24,32,0.24060000000000004,626568,True,0.4038987147192366,0.8899448352182073,1,0.2643109380733222
adaptive_current,24,64,0.331,626568,True,0.4038987147192366,0.8899448352182073,1,0.3590733779128641
adaptive_current,24,128,0.4362,626568,True,0.4038987147192366,0.8899448352182073,1,0.5389517999719828
adaptive_current,25,32,0.25739999999999996,643719,True,0.4482136962358746,0.8982925752912984,1,0.2820206999313086
adaptive_current,25,64,0.3376,643719,True,0.4482136962358746,0.8982925752912984,1,0.3541634038556367
adaptive_current,25,128,0.4488,643719,True,0.4482136962358746,0.8982925752912984,1,0.499810857931152
adaptive_current,26,32,0.221,660193,True,0.44113605401406986,0.8967590711592026,1,0.2888183400500566
adaptive_current,26,64,0.314,660193,True,0.44113605401406986,0.8967590711592026,1,0.36064326809719205
adaptive_current,26,128,0.4228,660193,True,0.44113605401406986,0.8967590711592026,1,0.5301016680896282
adaptive_current,27,32,0.2332,675641,True,0.3921303206210763,0.8850720510953329,1,0.29599912790581584
adaptive_current,27,64,0.323,675641,True,0.3921303206210763,0.8850720510953329,1,0.37714100792072713
adaptive_current,27,128,0.4422,675641,True,0.3921303206210763,0.8850720510953329,1,0.5359514239244163
adaptive_current,28,32,0.24960000000000002,688360,True,0.40333600272636777,0.8869133910025264,1,0.34644791204482317
adaptive_current,28,64,0.3428,688360,True,0.40333600272636777,0.8869133910025264,1,0.41144279413856566
adaptive_current,28,128,0.45,688360,True,0.40333600272636777,0.8869133910025264,1,0.5732055359985679
adaptive_current,29,32,0.21840000000000004,703898,True,0.42133256777132994,0.8930983753159362,1,0.2863771121483296
adaptive_current,29,64,0.316,703898,True,0.42133256777132994,0.8930983753159362,1,0.3821796278934926
adaptive_current,29,128,0.441,703898,True,0.42133256777132994,0.8930983753159362,1,0.5430964541155845
adaptive_current,30,32,0.22319999999999998,719385,True,0.3795537734004918,0.8835257563533894,1,0.3294211959000677
adaptive_current,30,64,0.3088000000000001,719385,True,0.3795537734004918,0.8835257563533894,1,0.41003395803272724
adaptive_current,30,128,0.414,719385,True,0.3795537734004918,0.8835257563533894,1,0.5654474420007318
adaptive_current,31,32,0.23040000000000002,731519,True,0.38303622350647987,0.8829646231658161,1,0.29289468796923757
adaptive_current,31,64,0.326,731519,True,0.38303622350647987,0.8829646231658161,1,0.3831466478295624
adaptive_current,31,128,0.42760000000000004,731519,True,0.38303622350647987,0.8829646231658161,1,0.5370261380448937
adaptive_current,32,32,0.23100000000000004,741426,True,0.43667646514397573,0.8973288427515987,1,0.3634771420620382
adaptive_current,32,64,0.32839999999999997,741426,True,0.43667646514397573,0.8973288427515987,1,0.44156053592450917
adaptive_current,32,128,0.42779999999999996,741426,True,0.43667646514397573,0.8973288427515987,1,0.6057125460356474
adaptive_current,33,32,0.24680000000000002,750735,True,0.3879369306882162,0.8810362488799126,1,0.31192263402044773
adaptive_current,33,64,0.34120000000000006,750735,True,0.3879369306882162,0.8810362488799126,1,0.4017845999915153
adaptive_current,33,128,0.45480000000000004,750735,True,0.3879369306882162,0.8810362488799126,1,0.5760708400048316
adaptive_current,34,32,0.2398,761186,True,0.42309760957883386,0.8940983475943165,1,0.3235546799842268
adaptive_current,34,64,0.337,761186,True,0.42309760957883386,0.8940983475943165,1,0.4031784899998456
adaptive_current,34,128,0.44639999999999996,761186,True,0.42309760957883386,0.8940983475943165,1,0.5816762920003384
adaptive_current,35,32,0.2436,772025,True,0.3939136266109934,0.8858632701574082,1,0.3723661061376333
adaptive_current,35,64,0.34959999999999997,772025,True,0.3939136266109934,0.8858632701574082,1,0.4553691118489951
adaptive_current,35,128,0.4502,772025,True,0.3939136266109934,0.8858632701574082,1,0.6079635261557996
adaptive_current,36,32,0.233,778618,True,0.40072351979394116,0.8900732769312135,1,0.33277943986468017
adaptive_current,36,64,0.326,778618,True,0.40072351979394116,0.8900732769312135,1,0.4303743578493595
adaptive_current,36,128,0.42760000000000004,778618,True,0.40072351979394116,0.8900732769312135,1,0.5940927921328694
adaptive_current,37,32,0.2442,784942,True,0.39966274718884587,0.8844942428523116,1,0.34757864009588957
adaptive_current,37,64,0.3388,784942,True,0.39966274718884587,0.8844942428523116,1,0.43840958387590945
adaptive_current,37,128,0.43839999999999996,784942,True,0.39966274718884587,0.8844942428523116,1,0.5935372759122401
adaptive_current,38,32,0.24639999999999998,795059,True,0.3920054696049965,0.8799093213748467,1,0.3300987961702049
adaptive_current,38,64,0.3394,795059,True,0.3920054696049965,0.8799093213748467,1,0.4033554680645466
adaptive_current,38,128,0.4448,795059,True,0.3920054696049965,0.8799093213748467,1,0.5617656940594316
adaptive_current,39,32,0.25680000000000003,803757,True,0.4214656614523548,0.8967071147182256,1,0.35062916413880885
adaptive_current,39,64,0.341,803757,True,0.4214656614523548,0.8967071147182256,1,0.4286198099143803
adaptive_current,39,128,0.44420000000000004,803757,True,0.4214656614523548,0.8967071147182256,1,0.583804352208972
adaptive_current,40,32,0.26720000000000005,810911,True,0.4000226011604104,0.8901113988433434,1,0.4178138440474868
adaptive_current,40,64,0.3536,810911,True,0.4000226011604104,0.8901113988433434,1,0.46628570393659174
adaptive_current,40,128,0.4468,810911,True,0.4000226011604104,0.8901113988433434,1,0.6155570759437978
adaptive_current,41,32,0.242,815398,True,0.3948008487364094,0.8853796057430918,1,0.39310948993079364
adaptive_current,41,64,0.32420000000000004,815398,True,0.3948008487364094,0.8853796057430918,1,0.47697447589598596
adaptive_current,41,128,0.42260000000000003,815398,True,0.3948008487364094,0.8853796057430918,1,0.6366553918924183
adaptive_current,42,32,0.25659999999999994,822631,True,0.4207027474232239,0.8932514045471417,1,0.4038720119278878
