condition,epoch,ef,recall,edge_count,drift_detected,mmd_squared,mean_eh,repair_count,mean_latency_ms
adaptive_current,11,32,0.6102000000000001,321264,True,0.03543918888785773,0.713996291796773,1,0.13839247403666377
adaptive_current,11,64,0.7386000000000001,321264,True,0.03543918888785773,0.713996291796773,1,0.20720737800002098
adaptive_current,11,128,0.8352,321264,True,0.03543918888785773,0.713996291796773,1,0.42438541795127094
adaptive_current,12,32,0.5974,351032,True,0.025928860992676068,0.7075759974303577,1,0.19415881601162255
adaptive_current,12,64,0.7238,351032,True,0.025928860992676068,0.7075759974303577,1,0.24404173996299505
adaptive_current,12,128,0.8298000000000001,351032,True,0.025928860992676068,0.7075759974303577,1,0.3523921819869429
adaptive_current,13,32,0.624,373184,True,0.04494690645647159,0.722070374177841,1,0.15569059015251696
adaptive_current,13,64,0.726,373184,True,0.04494690645647159,0.722070374177841,1,0.21923793386667967
adaptive_current,13,128,0.8258,373184,True,0.04494690645647159,0.722070374177841,1,0.3435949918348342
adaptive_current,14,32,0.5992000000000001,402191,True,0.03494796699709667,0.710630676803675,1,0.1576485161203891
adaptive_current,14,64,0.7226,402191,True,0.03494796699709667,0.710630676803675,1,0.22681821207515895
adaptive_current,14,128,0.8266000000000001,402191,True,0.03494796699709667,0.710630676803675,1,0.35252166795544326
adaptive_current,15,32,0.4566,430423,True,0.08434055777066313,0.7499721817411866,1,0.1455270261503756
adaptive_current,15,64,0.593,430423,True,0.08434055777066313,0.7499721817411866,1,0.21489661000669003
adaptive_current,15,128,0.7173999999999999,430423,True,0.08434055777066313,0.7499721817411866,1,0.34806887595914304
adaptive_current,16,32,0.2906,462179,True,0.22009386228133243,0.8228297736927755,1,0.1470836461521685
adaptive_current,16,64,0.40979999999999994,462179,True,0.22009386228133243,0.8228297736927755,1,0.22754400200210512
adaptive_current,16,128,0.5386,462179,True,0.22009386228133243,0.8228297736927755,1,0.3647166481241584
adaptive_current,17,32,0.23939999999999997,489066,True,0.33237160626782236,0.8568839434428486,1,0.13737799413502216
adaptive_current,17,64,0.34519999999999995,489066,True,0.33237160626782236,0.8568839434428486,1,0.20950666419230402
adaptive_current,17,128,0.46879999999999994,489066,True,0.33237160626782236,0.8568839434428486,1,0.3512782221660018
adaptive_current,18,32,0.20939999999999998,513510,True,0.38867164555231515,0.8796513205217292,1,0.20156391593627632
adaptive_current,18,64,0.31760000000000005,513510,True,0.38867164555231515,0.8796513205217292,1,0.24195679393596947
adaptive_current,18,128,0.433,513510,True,0.38867164555231515,0.8796513205217292,1,0.3714251439087093
adaptive_current,19,32,0.198,531627,True,0.40432919826819885,0.885354258474939,1,0.15227845194749534
adaptive_current,19,64,0.29440000000000005,531627,True,0.40432919826819885,0.885354258474939,1,0.22661661403253675
adaptive_current,19,128,0.40740000000000004,531627,True,0.40432919826819885,0.885354258474939,1,0.37328948196955025
adaptive_current,20,32,0.2122,558537,True,0.38188575392455315,0.8801578365192834,1,0.18221346195787191
adaptive_current,20,64,0.31939999999999996,558537,True,0.38188575392455315,0.8801578365192834,1,0.2598111100960523
adaptive_current,20,128,0.43520000000000003,558537,True,0.38188575392455315,0.8801578365192834,1,0.40775494603440166
adaptive_current,21,32,0.2278,575078,True,0.38879494181788976,0.8778916415551345,1,0.1753409579396248
adaptive_current,21,64,0.325,575078,True,0.38879494181788976,0.8778916415551345,1,0.24985889391973615
adaptive_current,21,128,0.4388,575078,True,0.38879494181788976,0.8778916415551345,1,0.4052021121606231
adaptive_current,22,32,0.22180000000000002,589224,True,0.41260381479324,0.8836245862523064,1,0.19257857999764383
adaptive_current,22,64,0.3216,589224,True,0.41260381479324,0.8836245862523064,1,0.2744116699323058
adaptive_current,22,128,0.43860000000000005,589224,True,0.41260381479324,0.8836245862523064,1,0.5156805280130357
adaptive_current,23,32,0.2176,607984,True,0.4112759882313992,0.8867935355104607,1,0.21438925596885383
adaptive_current,23,64,0.31560000000000005,607984,True,0.4112759882313992,0.8867935355104607,1,0.29834677185863256
adaptive_current,23,128,0.42560000000000003,607984,True,0.4112759882313992,0.8867935355104607,1,0.44185248599387705
adaptive_current,24,32,0.2436,626159,True,0.4023080444353509,0.8905756230959759,1,0.24298429605551064
adaptive_current,24,64,0.3334,626159,True,0.4023080444353509,0.8905756230959759,1,0.3371207339223474
adaptive_current,24,128,0.4372,626159,True,0.4023080444353509,0.8905756230959759,1,0.4851493558380753
adaptive_improved,0,32,0.8252,24720,False,0.0009175472951439456,0.6377537427553123,5,2.4053774781059474
adaptive_improved,0,64,0.9062,24720,False,0.0009175472951439456,0.6377537427553123,5,2.4053774781059474
adaptive_improved,0,128,0.9576000000000001,24720,False,0.0009175472951439456,0.6377537427553123,5,2.4053774781059474
adaptive_improved,1,32,0.8168,50350,False,0.0012264293210657571,0.6517871946619529,5,2.502621983876452
adaptive_improved,1,64,0.9002,50350,False,0.0012264293210657571,0.6517871946619529,5,2.502621983876452
adaptive_improved,1,128,0.9552,50350,False,0.0012264293210657571,0.6517871946619529,5,2.502621983876452
adaptive_improved,2,32,0.8332,77764,False,0.00017339651049378326,0.6499383803716959,5,2.471834212075919
adaptive_improved,2,64,0.9126000000000001,77764,False,0.00017339651049378326,0.6499383803716959,5,2.471834212075919
adaptive_improved,2,128,0.9558000000000001,77764,False,0.00017339651049378326,0.6499383803716959,5,2.471834212075919
adaptive_improved,3,32,0.8332,108180,False,0.0019215340038485052,0.6601167765345265,6,2.6877867919392884
adaptive_improved,3,64,0.9094000000000001,108180,False,0.0019215340038485052,0.6601167765345265,6,2.6877867919392884
adaptive_improved,3,128,0.9568,108180,False,0.0019215340038485052,0.6601167765345265,6,2.6877867919392884
adaptive_improved,4,32,0.8334000000000001,136532,False,0.000678126531091722,0.6508018173484229,5,2.732665702002123
adaptive_improved,4,64,0.9124000000000001,136532,False,0.000678126531091722,0.6508018173484229,5,2.732665702002123
adaptive_improved,4,128,0.9614000000000001,136532,False,0.000678126531091722,0.6508018173484229,5,2.732665702002123
adaptive_improved,5,32,0.8166,164015,True,0.0035097948430381715,0.6601200918024243,5,2.705211585853249
adaptive_improved,5,64,0.904,164015,True,0.0035097948430381715,0.6601200918024243,5,2.705211585853249
adaptive_improved,5,128,0.9626000000000001,164015,True,0.0035097948430381715,0.6601200918024243,5,2.705211585853249
adaptive_improved,6,32,0.782,190387,False,0.0003877615825378715,0.6481585454276894,5,2.8186236100737005
adaptive_improved,6,64,0.8874000000000001,190387,False,0.0003877615825378715,0.6481585454276894,5,2.8186236100737005
adaptive_improved,6,128,0.9436,190387,False,0.0003877615825378715,0.6481585454276894,5,2.8186236100737005
adaptive_improved,7,32,0.7168,223581,True,0.008317264051105722,0.6740255748113753,5,2.8523860520217568
adaptive_improved,7,64,0.8272,223581,True,0.008317264051105722,0.6740255748113753,5,2.8523860520217568
adaptive_improved,7,128,0.9034000000000001,223581,True,0.008317264051105722,0.6740255748113753,5,2.8523860520217568
adaptive_improved,8,32,0.6083999999999999,266694,True,0.01935305691078469,0.7023619065905791,5,3.3118092981167138
adaptive_improved,8,64,0.733,266694,True,0.01935305691078469,0.7023619065905791,5,3.3118092981167138
adaptive_improved,8,128,0.8352,266694,True,0.01935305691078469,0.7023619065905791,5,3.3118092981167138
adaptive_improved,9,32,0.6145999999999999,304895,True,0.026640156998253294,0.7055050603685284,6,3.136658445931971
adaptive_improved,9,64,0.734,304895,True,0.026640156998253294,0.7055050603685284,6,3.136658445931971
adaptive_improved,9,128,0.83,304895,True,0.026640156998253294,0.7055050603685284,6,3.136658445931971
adaptive_improved,10,32,0.6114,349145,True,0.036116409126081814,0.7166109833031823,6,3.294428924098611
adaptive_improved,10,64,0.7328000000000001,349145,True,0.036116409126081814,0.7166109833031823,6,3.294428924098611
adaptive_improved,10,128,0.8258000000000001,349145,True,0.036116409126081814,0.7166109833031823,6,3.294428924098611
adaptive_improved,11,32,0.62,389010,True,0.0350175974489365,0.7141448419541321,7,3.533272620057687
adaptive_improved,11,64,0.745,389010,True,0.0350175974489365,0.7141448419541321,7,3.533272620057687
adaptive_improved,11,128,0.8384000000000001,389010,True,0.0350175974489365,0.7141448419541321,7,3.533272620057687
adaptive_improved,12,32,0.6156,428847,True,0.025829957242146182,0.709312639348895,6,3.4657566740643233
adaptive_improved,12,64,0.7402000000000001,428847,True,0.025829957242146182,0.709312639348895,6,3.4657566740643233
adaptive_improved,12,128,0.8384000000000001,428847,True,0.025829957242146182,0.709312639348895,6,3.4657566740643233
adaptive_improved,13,32,0.6567999999999999,474271,True,0.046599260980010146,0.7254712769256354,8,3.7567521119490266
adaptive_improved,13,64,0.751,474271,True,0.046599260980010146,0.7254712769256354,8,3.7567521119490266
adaptive_improved,13,128,0.8402000000000001,474271,True,0.046599260980010146,0.7254712769256354,8,3.7567521119490266
adaptive_improved,14,32,0.6335999999999999,514824,True,0.0349119073393821,0.7133761696085957,6,3.577453118050471
adaptive_improved,14,64,0.743,514824,True,0.0349119073393821,0.7133761696085957,6,3.577453118050471
adaptive_improved,14,128,0.8388,514824,True,0.0349119073393821,0.7133761696085957,6,3.577453118050471
adaptive_improved,15,32,0.4752,573162,True,0.08583202584071048,0.7535313658503956,10,4.1365375141613185
adaptive_improved,15,64,0.6108,573162,True,0.08583202584071048,0.7535313658503956,10,4.1365375141613185
adaptive_improved,15,128,0.728,573162,True,0.08583202584071048,0.7535313658503956,10,4.1365375141613185
adaptive_improved,16,32,0.301,653546,True,0.2205089264049146,0.8230392629032829,10,4.951481689931825
adaptive_improved,16,64,0.41820000000000007,653546,True,0.2205089264049146,0.8230392629032829,10,4.951481689931825
adaptive_improved,16,128,0.5445999999999999,653546,True,0.2205089264049146,0.8230392629032829,10,4.951481689931825
adaptive_improved,17,32,0.255,751419,True,0.3549466827915688,0.8656762150092202,10,5.5888899399433285
adaptive_improved,17,64,0.36079999999999995,751419,True,0.3549466827915688,0.8656762150092202,10,5.5888899399433285
adaptive_improved,17,128,0.4774,751419,True,0.3549466827915688,0.8656762150092202,10,5.5888899399433285
adaptive_improved,18,32,0.239,852043,True,0.42245873165946835,0.8947570486068294,10,6.453585979994386
adaptive_improved,18,64,0.3414,852043,True,0.42245873165946835,0.8947570486068294,10,6.453585979994386
adaptive_improved,18,128,0.45580000000000004,852043,True,0.42245873165946835,0.8947570486068294,10,6.453585979994386
adaptive_improved,19,32,0.25139999999999996,953991,True,0.4497501207444069,0.9086499347425429,10,7.068756547989324
adaptive_improved,19,64,0.34220000000000006,953991,True,0.4497501207444069,0.9086499347425429,10,7.068756547989324
adaptive_improved,19,128,0.44839999999999997,953991,True,0.4497501207444069,0.9086499347425429,10,7.068756547989324
adaptive_improved,20,32,0.2734,1050727,True,0.44782362303770407,0.9069054224917259,10,8.693198272027075
adaptive_improved,20,64,0.372,1050727,True,0.44782362303770407,0.9069054224917259,10,8.693198272027075
adaptive_improved,20,128,0.4784,1050727,True,0.44782362303770407,0.9069054224917259,10,8.693198272027075
adaptive_improved,21,32,0.305,1147368,True,0.4721927622443772,0.916222373176608,10,9.725008128210902
adaptive_improved,21,64,0.39479999999999993,1147368,True,0.4721927622443772,0.916222373176608,10,9.725008128210902
adaptive_improved,21,128,0.4982,1147368,True,0.4721927622443772,0.916222373176608,10,9.725008128210902
adaptive_improved,22,32,0.334,1243101,True,0.5072561130621387,0.9315962646997196,10,11.461874881992117
adaptive_improved,22,64,0.421,1243101,True,0.5072561130621387,0.9315962646997196,10,11.461874881992117
adaptive_improved,22,128,0.5204,1243101,True,0.5072561130621387,0.9315962646997196,10,11.461874881992117
adaptive_improved,23,32,0.3574,1336762,True,0.5415218096691212,0.9379001871538787,10,13.940182385966182
adaptive_improved,23,64,0.4312,1336762,True,0.5415218096691212,0.9379001871538787,10,13.940182385966182
adaptive_improved,23,128,0.5247999999999999,1336762,True,0.5415218096691212,0.9379001871538787,10,13.940182385966182
adaptive_improved,24,32,0.38060000000000005,1424781,True,0.49945392868133065,0.9321075869855088,10,14.548686620080844
adaptive_improved,24,64,0.4584,1424781,True,0.49945392868133065,0.9321075869855088,10,14.548686620080844
adaptive_improved,24,128,0.5398,1424781,True,0.49945392868133065,0.9321075869855088,10,14.548686620080844
