condition,drift_detected,ef_search,entry_point_node,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48,False,128,,9,252.5713963371279,0.2518489039503038,0.0014530007396706271,0,0,0.016063623501564022,3970.634711189077,0.9986,False
adaptive_mconj48,True,32,,10,252.6401282960021,0.09337599400896579,0.002442230304973571,15500,0,0.04269473035399099,10709.390680263943,0.9845999999999999,True
adaptive_mconj48,True,64,,10,252.6401282960021,0.14917368395254016,0.002442230304973571,15500,0,0.022855196345689086,6703.5952555690155,0.9958,True
adaptive_mconj48,True,128,,10,252.6401282960021,0.25279596995096654,0.002442230304973571,15500,0,0.014051334456200232,3955.7592638599604,0.9984,True
adaptive_mconj48,False,32,,11,251.7415296367712,0.11854519601911306,0.0010224239313088484,15500,0,0.04673799311053053,8435.601218616821,0.9834,False
adaptive_mconj48,False,64,,11,251.7415296367712,0.17379408597480506,0.0010224239313088484,15500,0,0.025631230949761264,5753.9357245157935,0.9952000000000001,False
adaptive_mconj48,False,128,,11,251.7415296367712,0.2776456919964403,0.0010224239313088484,15500,0,0.007722693830523126,3601.7126461044495,0.9994000000000001,False
adaptive_mconj48,False,32,,12,257.03024530851957,0.11681408795993775,0.0005091866941779124,15500,0,0.04313884560346973,8560.611288108994,0.9852000000000001,False
adaptive_mconj48,False,64,,12,257.03024530851957,0.17322694207541645,0.0005091866941779124,15500,0,0.01919479096004955,5772.7740732422435,0.9966,False
adaptive_mconj48,False,128,,12,257.03024530851957,0.2775882900459692,0.0005091866941779124,15500,0,0.007722693830523127,3602.457437359472,0.9994,False
adaptive_mconj48,True,32,,13,344.78288684362695,0.09441129805054516,0.6309267360944562,31003,0,0.2569802327028287,10591.952665078581,0.5046,True
adaptive_mconj48,True,64,,13,344.78288684362695,0.1419496500166133,0.6309267360944562,31003,0,0.2563110610176627,7044.751430404819,0.6407999999999999,True
