query_id,shift,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length
146,2.0,0.6,795.8322143554688,704.0421142578125,59,210,4850,562,210
147,2.0,0.7,703.8079833984375,609.1845092773438,58,212,4787,581,212
148,2.0,0.3,727.073486328125,640.1807250976562,58,200,4646,567,200
149,2.0,0.3,690.0117797851562,580.115478515625,58,201,4567,572,201
150,2.0,0.4,749.4346923828125,665.4705200195312,101,215,4889,652,215
151,2.0,0.1,729.1329345703125,631.1983642578125,58,207,4876,615,207
152,2.0,0.3,655.6338500976562,533.1687622070312,60,219,4924,608,219
153,2.0,0.5,699.1665649414062,591.522705078125,44,201,4569,573,201
154,2.0,0.7,683.2866821289062,618.5534057617188,59,203,4610,579,203
155,2.0,0.6,742.849365234375,611.0955810546875,60,207,4738,578,207
156,2.0,0.4,834.5133666992188,699.4518432617188,60,201,4519,571,201
157,2.0,0.6,776.0287475585938,643.1099853515625,60,203,4574,592,203
158,2.0,0.2,700.9768676757812,579.5099487304688,58,214,4806,535,214
159,2.0,0.1,837.610595703125,689.2028198242188,58,219,5014,524,219
160,2.0,0.5,764.8745727539062,634.4133911132812,60,213,4810,602,213
161,2.0,0.4,704.9947509765625,603.2504272460938,58,201,4587,599,201
162,2.0,0.4,732.6375122070312,626.9403686523438,58,205,4622,541,205
163,2.0,0.3,702.2998046875,632.0984497070312,60,201,4798,556,201
164,2.0,0.4,775.662841796875,665.8931884765625,89,204,4645,604,204
165,2.0,0.4,673.2158203125,589.5242309570312,58,201,4529,600,201
166,2.0,0.5,663.4849243164062,607.8956909179688,76,203,4701,567,203
167,2.0,0.4,810.7440795898438,704.8457641601562,60,205,4620,560,205
168,2.0,0.4,836.7366333007812,746.76611328125,58,226,4950,536,226
169,2.0,0.5,789.4149780273438,620.7991943359375,58,206,4662,560,206
170,2.0,0.5,713.7648315429688,619.5119018554688,74,206,4685,574,206
171,2.0,0.4,744.1314086914062,594.1287841796875,60,206,4707,585,206
172,2.0,0.4,646.2830200195312,508.2073059082031,60,211,4861,637,211
173,2.0,0.4,715.1265869140625,573.2201538085938,58,218,4958,555,218
174,2.0,0.3,624.2604370117188,572.548583984375,68,202,4643,591,202
175,2.0,0.5,710.8219604492188,618.6009521484375,88,203,4711,532,203
176,2.0,0.6,743.5853271484375,621.5859985351562,73,201,4648,577,201
177,2.0,0.6,773.5267333984375,647.5040283203125,60,203,4549,548,203
178,2.0,0.6,795.7495727539062,711.0890502929688,58,201,4669,584,201
179,2.0,0.6,780.1095581054688,657.0357055664062,60,201,4578,558,201
180,2.0,0.4,725.1363525390625,583.4249877929688,60,204,4739,567,204
181,2.0,0.6,738.3363037109375,589.1651000976562,60,204,4685,592,204
182,2.0,0.3,775.6726684570312,673.1047973632812,60,207,4666,564,207
183,2.0,0.5,799.924072265625,654.2701416015625,58,211,4710,595,211
184,2.0,0.4,738.2620239257812,573.455810546875,59,202,4625,588,202
185,2.0,0.6,701.8427124023438,532.1695556640625,58,205,4668,555,205
186,2.0,0.5,669.960693359375,542.6649780273438,60,201,4633,598,201
187,2.0,0.5,648.9205932617188,576.0767822265625,83,202,4481,536,202
188,2.0,0.6,732.2171630859375,619.9334106445312,60,206,4748,537,206
189,2.0,0.2,777.18798828125,676.5143432617188,58,208,4697,559,208
190,2.0,0.3,805.7674560546875,704.1775512695312,59,203,4491,535,203
191,2.0,0.4,855.3034057617188,712.9915771484375,58,203,4546,571,203
192,2.0,0.5,733.57763671875,612.0491333007812,60,202,4546,538,202
193,2.0,0.4,726.5655517578125,624.0308837890625,58,204,4579,605,204
194,2.0,0.5,743.0320434570312,625.3548583984375,58,203,4626,595,203
195,2.0,0.3,758.9992065429688,665.0385131835938,68,201,4660,574,201
196,2.0,0.8,673.6947631835938,563.1470947265625,60,201,4619,601,201
197,2.0,0.2,772.1260375976562,663.5140380859375,60,207,4711,605,207
198,2.0,0.3,711.6609497070312,566.2767333984375,60,201,4529,571,201
199,2.0,0.4,828.33837890625,699.6202392578125,58,200,4457,538,200
0,3.0,0.2,1227.9425048828125,1050.8896484375,60,208,4667,572,208
1,3.0,0.2,1358.3701171875,1184.7105712890625,58,204,4657,560,204
2,3.0,0.1,1325.90087890625,1171.411376953125,60,202,4410,572,202
3,3.0,0.5,1438.340087890625,1282.9151611328125,58,208,4656,578,208
4,3.0,0.5,1434.922607421875,1249.3070068359375,60,231,5107,587,231
5,3.0,0.2,1397.3885498046875,1223.81298828125,60,222,4945,513,222
6,3.0,0.4,1274.62841796875,1158.331298828125,59,204,4573,599,204
7,3.0,0.2,1355.2078857421875,1190.98193359375,60,205,4468,585,205
8,3.0,0.3,1394.1978759765625,1216.0228271484375,58,202,4422,585,202
9,3.0,0.3,1422.0472412109375,1236.0679931640625,60,203,4467,571,203
10,3.0,0.4,1193.156005859375,1048.750244140625,75,203,4534,567,203
11,3.0,0.1,1413.874267578125,1252.9964599609375,60,201,4596,552,201
12,3.0,0.3,1475.1158447265625,1282.66064453125,58,201,4516,570,201
13,3.0,0.4,1316.0838623046875,1146.3934326171875,60,203,4635,552,203
14,3.0,0.1,1360.59326171875,1165.955078125,60,211,4668,598,211
15,3.0,0.2,1358.299560546875,1178.8651123046875,60,212,4713,577,212
16,3.0,0.3,1331.52001953125,1130.795654296875,60,201,4430,522,201
17,3.0,0.2,1343.04736328125,1170.5379638671875,58,208,4692,595,208
18,3.0,0.3,1129.643310546875,995.4581909179688,58,204,4689,567,204
19,3.0,0.3,1529.55078125,1368.6136474609375,73,200,4453,546,200
20,3.0,0.2,1371.5498046875,1176.2593994140625,60,205,4543,566,205
21,3.0,0.2,1400.263671875,1230.358154296875,60,204,4595,561,204
22,3.0,0.3,1424.0361328125,1247.9437255859375,60,206,4559,585,206
23,3.0,0.1,1185.9322509765625,1019.591796875,58,204,4612,555,204
24,3.0,0.4,1379.4267578125,1249.3433837890625,58,206,4600,550,206
25,3.0,0.4,1380.5972900390625,1199.797607421875,60,202,4515,574,202
26,3.0,0.5,1219.4256591796875,1088.4366455078125,67,206,4541,539,206
27,3.0,0.1,1352.9451904296875,1196.3892822265625,60,201,4431,581,201
28,3.0,0.2,1253.4796142578125,1172.3427734375,74,231,5065,560,231
29,3.0,0.3,1326.6185302734375,1215.2005615234375,68,205,4530,580,205
30,3.0,0.4,1411.38134765625,1207.2001953125,92,206,4609,610,206
31,3.0,0.4,1437.8446044921875,1237.65869140625,58,202,4532,577,202
32,3.0,0.3,1321.855224609375,1146.52880859375,60,202,4472,549,202
33,3.0,0.2,1358.0950927734375,1161.93896484375,58,226,4957,561,226
34,3.0,0.3,1433.5631103515625,1256.046875,58,217,4785,585,217
35,3.0,0.3,1406.85986328125,1220.61328125,60,205,4711,577,205
36,3.0,0.4,1193.205078125,1070.7015380859375,58,203,4576,584,203
37,3.0,0.1,1413.757080078125,1227.149169921875,60,203,4519,572,203
38,3.0,0.3,1351.507080078125,1240.6763916015625,75,203,4514,587,203
39,3.0,0.3,1354.96142578125,1166.3876953125,60,206,4624,595,206
40,3.0,0.2,1463.20654296875,1229.692138671875,60,203,4504,591,203
41,3.0,0.2,1368.907470703125,1171.498779296875,60,204,4611,583,204
42,3.0,0.3,1256.2886962890625,1114.7911376953125,60,201,4538,558,201
43,3.0,0.3,1310.0589599609375,1134.701171875,58,201,4621,579,201
44,3.0,0.4,1416.9073486328125,1235.501220703125,53,204,4562,591,204
45,3.0,0.2,1415.57958984375,1292.176025390625,58,203,4542,618,203
46,3.0,0.3,1311.360107421875,1254.660400390625,76,210,4660,570,210
47,3.0,0.2,1341.9642333984375,1145.3277587890625,58,201,4545,579,201
48,3.0,0.3,1388.978759765625,1201.803466796875,58,203,4491,568,203
49,3.0,0.2,1325.425537109375,1239.4422607421875,60,202,4536,580,202
50,3.0,0.3,1409.1461181640625,1220.758544921875,60,201,4548,551,201
51,3.0,0.5,1304.4373779296875,1116.3741455078125,89,201,4499,592,201
52,3.0,0.2,1358.681640625,1173.111572265625,60,214,4811,599,214
53,3.0,0.0,1373.386474609375,1220.94189453125,60,203,4604,613,203
54,3.0,0.4,1455.4498291015625,1250.8087158203125,60,201,4339,580,201
55,3.0,0.3,1498.9974365234375,1280.1087646484375,60,235,5025,538,235
56,3.0,0.2,1355.026123046875,1170.3316650390625,58,220,4755,548,220
57,3.0,0.4,1365.2474365234375,1185.7969970703125,60,203,4541,584,203
58,3.0,0.6,1262.821044921875,1070.32763671875,60,202,4511,526,202
59,3.0,0.4,1339.3636474609375,1161.1595458984375,60,207,4570,595,207
60,3.0,0.1,1365.160888671875,1168.3369140625,60,204,4641,617,204
61,3.0,0.3,1371.7408447265625,1207.644775390625,58,209,4567,601,209
62,3.0,0.3,1566.607421875,1365.628173828125,60,205,4507,599,205
63,3.0,0.2,1416.1053466796875,1283.92578125,58,204,4490,617,204
64,3.0,0.4,1330.1593017578125,1215.850341796875,89,202,4520,581,202
65,3.0,0.4,1483.8587646484375,1284.3970947265625,60,202,4545,565,202
66,3.0,0.6,1406.2542724609375,1253.9818115234375,58,202,4494,603,202
67,3.0,0.4,1308.1162109375,1219.88720703125,60,211,4646,586,211
68,3.0,0.1,1341.548583984375,1126.2479248046875,58,213,4810,542,213
69,3.0,0.4,1452.006591796875,1248.548583984375,58,202,4548,535,202
70,3.0,0.3,1376.1007080078125,1248.3375244140625,59,204,4659,598,204
71,3.0,0.3,1457.2979736328125,1259.5103759765625,58,201,4568,547,201
72,3.0,0.3,1369.61572265625,1173.074462890625,60,211,4901,576,211
73,3.0,0.4,1308.2396240234375,1119.8994140625,58,201,4539,542,201
74,3.0,0.1,1289.5924072265625,1097.766845703125,58,216,4730,589,216
75,3.0,0.3,1376.2069091796875,1186.1942138671875,58,212,4751,544,212
76,3.0,0.3,1361.7728271484375,1185.7584228515625,60,206,4572,565,206
77,3.0,0.3,1389.3277587890625,1237.787353515625,58,201,4424,568,201
78,3.0,0.1,1354.7691650390625,1194.1689453125,58,203,4514,590,203
79,3.0,0.3,1480.472900390625,1242.308349609375,60,202,4471,594,202
80,3.0,0.2,1453.2999267578125,1240.977294921875,58,207,4565,514,207
81,3.0,0.5,1403.9521484375,1256.83984375,58,201,4523,590,201
82,3.0,0.5,1444.3804931640625,1220.60546875,60,201,4485,554,201
83,3.0,0.1,1370.4237060546875,1191.7935791015625,60,204,4445,575,204
84,3.0,0.2,1333.5936279296875,1230.0047607421875,73,208,4738,593,208
85,3.0,0.3,1393.635498046875,1252.4134521484375,91,201,4499,541,201
86,3.0,0.2,1416.955810546875,1220.904052734375,58,201,4531,542,201
87,3.0,0.5,1423.70166015625,1187.8297119140625,58,201,4599,573,201
88,3.0,0.4,1556.9552001953125,1364.43896484375,60,204,4625,601,204
89,3.0,0.4,1307.3917236328125,1117.233642578125,60,202,4515,569,202
90,3.0,0.2,1424.9681396484375,1261.189208984375,58,200,4449,557,200
91,3.0,0.1,1456.9422607421875,1265.07080078125,60,203,4564,584,203
92,3.0,0.2,1266.55859375,1103.95361328125,58,206,4704,549,206
93,3.0,0.3,1323.4420166015625,1171.0791015625,73,205,4590,575,205
94,3.0,0.4,1363.26806640625,1181.6630859375,58,207,4591,537,207
95,3.0,0.3,1325.63427734375,1135.77880859375,58,202,4522,537,202
96,3.0,0.2,1279.13134765625,1065.302978515625,60,207,4674,586,207
97,3.0,0.2,1439.96142578125,1253.8077392578125,60,230,4963,559,230
98,3.0,0.2,1394.6180419921875,1214.6844482421875,89,201,4523,611,201
99,3.0,0.2,1409.8494873046875,1198.8927001953125,58,200,4603,583,200
100,3.0,0.4,1438.2176513671875,1287.7821044921875,60,201,4431,549,201
101,3.0,0.5,1442.8621826171875,1244.1663818359375,58,202,4586,548,202
102,3.0,0.4,1356.0543212890625,1202.2991943359375,60,202,4620,581,202
103,3.0,0.4,1444.5908203125,1185.093017578125,58,201,4526,591,201
104,3.0,0.3,1300.368408203125,1151.839111328125,60,205,4561,548,205
105,3.0,0.2,1400.9613037109375,1210.73193359375,60,202,4395,562,202
106,3.0,0.5,1433.09765625,1223.3406982421875,60,204,4545,606,204
107,3.0,0.1,1381.117431640625,1200.736083984375,60,201,4606,524,201
108,3.0,0.4,1347.0819091796875,1172.7486572265625,58,202,4541,559,202
109,3.0,0.3,1324.526123046875,1156.3572998046875,60,201,4526,570,201
110,3.0,0.6,1327.836669921875,1113.0989990234375,58,203,4509,520,203
111,3.0,0.1,1418.548095703125,1322.07666015625,60,221,4952,590,221
112,3.0,0.3,1378.3470458984375,1155.87548828125,58,200,4518,535,200
113,3.0,0.4,1460.362548828125,1217.8428955078125,58,202,4525,569,202
114,3.0,0.3,1283.261474609375,1168.5826416015625,88,203,4555,586,203
115,3.0,0.4,1318.15478515625,1177.9749755859375,83,204,4563,560,204
116,3.0,0.3,1418.45263671875,1258.84326171875,75,204,4501,559,204
117,3.0,0.2,1420.05859375,1260.5281982421875,60,236,5264,580,236
118,3.0,0.2,1483.2943115234375,1341.2445068359375,89,201,4453,573,201
119,3.0,0.4,1324.314453125,1143.856689453125,58,206,4685,538,206
120,3.0,0.3,1265.40771484375,1096.1063232421875,60,200,4459,519,200
121,3.0,0.3,1434.058349609375,1273.3507080078125,58,201,4303,566,201
122,3.0,0.2,1330.1063232421875,1154.7081298828125,58,232,5048,583,232
123,3.0,0.2,1368.104736328125,1247.6947021484375,92,202,4605,577,202
124,3.0,0.4,1323.517578125,1208.361083984375,60,201,4677,561,201
125,3.0,0.2,1353.552001953125,1203.116455078125,89,200,4460,552,200
126,3.0,0.3,1420.491943359375,1302.7789306640625,60,201,4580,544,201
127,3.0,0.2,1317.42431640625,1146.3756103515625,60,203,4523,573,203
128,3.0,0.0,1379.5074462890625,1214.5947265625,60,210,4707,570,210
129,3.0,0.7,1342.5076904296875,1174.0306396484375,58,209,4776,596,209
130,3.0,0.2,1485.826416015625,1287.213623046875,58,216,4690,570,216
131,3.0,0.2,1399.322998046875,1187.026611328125,89,206,4547,598,206
132,3.0,0.4,1323.08447265625,1197.1243896484375,58,203,4530,564,203
133,3.0,0.3,1397.0513916015625,1199.839599609375,58,210,4557,563,210
134,3.0,0.4,1320.9586181640625,1200.89794921875,60,204,4593,567,204
135,3.0,0.3,1322.061767578125,1153.08251953125,58,221,5010,577,221
136,3.0,0.3,1412.6414794921875,1200.5469970703125,58,201,4454,552,201
137,3.0,0.2,1272.485595703125,1102.9622802734375,60,201,4458,556,201
138,3.0,0.4,1363.33984375,1177.6806640625,58,200,4402,542,200
139,3.0,0.3,1232.133544921875,1086.98193359375,59,202,4581,615,202
140,3.0,0.4,1261.2041015625,1099.1195068359375,73,207,4675,622,207
141,3.0,0.3,1401.9085693359375,1260.2286376953125,89,200,4553,598,200
142,3.0,0.3,1369.2611083984375,1169.19287109375,58,222,4851,583,222
143,3.0,0.2,1318.5982666015625,1142.0850830078125,60,201,4501,589,201
144,3.0,0.3,1431.5535888671875,1190.272705078125,60,201,4477,546,201
145,3.0,0.2,1471.8900146484375,1301.7354736328125,89,208,4528,633,208
146,3.0,0.1,1257.053466796875,1097.1805419921875,60,201,4473,576,201
147,3.0,0.2,1391.8472900390625,1205.6427001953125,89,200,4581,582,200
148,3.0,0.3,1261.1512451171875,1112.891845703125,60,216,4904,582,216
149,3.0,0.3,1400.5738525390625,1252.0,58,230,4940,566,230
150,3.0,0.3,1333.521484375,1161.549072265625,60,204,4586,578,204
151,3.0,0.4,1482.171142578125,1300.5390625,58,200,4546,547,200
152,3.0,0.2,1468.7227783203125,1298.22900390625,58,210,4622,580,210
153,3.0,0.6,1362.247314453125,1149.0496826171875,60,206,4665,590,206
154,3.0,0.1,1517.1241455078125,1304.0009765625,99,200,4449,554,200
155,3.0,0.2,1348.9693603515625,1228.6934814453125,58,204,4569,585,204
156,3.0,0.2,1348.1119384765625,1205.3359375,60,206,4659,561,206
157,3.0,0.5,1470.352294921875,1258.505615234375,60,203,4556,562,203
158,3.0,0.3,1280.5570068359375,1179.5213623046875,59,212,4765,596,212
159,3.0,0.6,1273.1832275390625,1123.78662109375,60,200,4326,554,200
160,3.0,0.4,1350.7015380859375,1209.3369140625,75,203,4603,614,203
161,3.0,0.2,1438.2933349609375,1299.519775390625,105,204,4546,564,204
162,3.0,0.3,1321.04296875,1145.571044921875,60,211,4697,565,211
163,3.0,0.3,1246.3099365234375,1085.982666015625,60,208,4610,577,208
164,3.0,0.3,1422.39501953125,1183.061767578125,60,219,4844,563,219
165,3.0,0.3,1303.51416015625,1153.05615234375,60,204,4494,556,204
166,3.0,0.1,1407.156982421875,1170.9033203125,58,207,4635,591,207
167,3.0,0.3,1291.24169921875,1128.5054931640625,60,204,4550,583,204
168,3.0,0.5,1232.326416015625,1036.9755859375,58,201,4539,541,201
169,3.0,0.3,1446.1412353515625,1342.2965087890625,60,209,4743,611,209
170,3.0,0.3,1486.146728515625,1317.9349365234375,60,210,4593,563,210
171,3.0,0.2,1363.7142333984375,1197.7586669921875,60,213,4767,554,213
172,3.0,0.4,1302.703369140625,1170.1448974609375,60,202,4573,541,202
173,3.0,0.1,1446.4422607421875,1244.088623046875,58,217,4841,643,217
174,3.0,0.1,1365.1719970703125,1192.9730224609375,60,201,4525,601,201
175,3.0,0.2,1316.619384765625,1148.9410400390625,58,213,5010,623,213
176,3.0,0.3,1371.4417724609375,1239.021240234375,59,202,4561,562,202
177,3.0,0.1,1452.4429931640625,1307.6783447265625,91,207,4745,591,207
178,3.0,0.3,1404.776611328125,1237.2177734375,58,204,4659,594,204
179,3.0,0.2,1533.2764892578125,1338.8853759765625,58,206,4494,577,206
180,3.0,0.4,1479.805419921875,1263.499267578125,58,221,4839,556,221
181,3.0,0.1,1300.40869140625,1113.582275390625,58,202,4562,593,202
182,3.0,0.2,1393.055419921875,1230.4259033203125,60,203,4538,565,203
183,3.0,0.2,1468.76171875,1286.5927734375,58,203,4568,561,203
184,3.0,0.1,1354.0535888671875,1190.122802734375,60,211,4633,563,211
185,3.0,0.3,1269.730712890625,1139.89306640625,60,201,4515,594,201
186,3.0,0.2,1317.4110107421875,1158.3485107421875,58,209,4629,578,209
187,3.0,0.2,1256.233154296875,1132.32373046875,60,204,4596,557,204
188,3.0,0.4,1312.04443359375,1114.5811767578125,60,215,4754,560,215
189,3.0,0.3,1458.49560546875,1268.3858642578125,60,205,4510,552,205
190,3.0,0.4,1306.601806640625,1146.7640380859375,60,203,4452,567,203
191,3.0,0.3,1380.1939697265625,1228.591796875,58,201,4512,567,201
192,3.0,0.2,1503.49853515625,1335.3115234375,60,205,4537,538,205
193,3.0,0.3,1233.7386474609375,1102.87744140625,58,204,4639,618,204
194,3.0,0.4,1273.87158203125,1100.2520751953125,60,201,4541,545,201
195,3.0,0.2,1577.5185546875,1462.241455078125,76,201,4461,601,201
196,3.0,0.4,1385.8048095703125,1237.5823974609375,89,212,4670,594,212
197,3.0,0.5,1233.9158935546875,1126.4696044921875,73,203,4496,587,203
198,3.0,0.4,1275.376953125,1124.919677734375,58,204,4610,561,204
199,3.0,0.2,1330.0435791015625,1170.2852783203125,60,206,4600,571,206
0,5.0,0.1,3328.41259765625,3137.06591796875,71,213,4590,616,213
1,5.0,0.1,3504.39208984375,3189.302490234375,60,204,4563,543,204
2,5.0,0.2,3523.13720703125,3204.714111328125,58,201,4402,600,201
3,5.0,0.3,3579.5498046875,3248.0625,60,204,4354,567,204
4,5.0,0.0,3567.87060546875,3342.48291015625,105,200,4374,579,200
5,5.0,0.1,3381.3779296875,3109.60205078125,60,216,4663,588,216
6,5.0,0.2,3388.39208984375,3171.80224609375,91,201,4562,586,201
7,5.0,0.3,3400.670166015625,3177.80810546875,89,201,4351,603,201
8,5.0,0.2,3422.213623046875,3119.976806640625,60,201,4489,534,201
9,5.0,0.2,3293.18408203125,2991.776123046875,58,228,4909,560,228
10,5.0,0.2,3334.938720703125,3004.263427734375,60,201,4472,553,201
11,5.0,0.3,3246.215087890625,2987.2529296875,60,205,4468,550,205
12,5.0,0.1,3359.00634765625,3094.490478515625,60,202,4330,561,202
13,5.0,0.3,3369.2353515625,3083.919921875,58,219,4723,619,219
14,5.0,0.2,3389.189697265625,3148.44970703125,58,202,4426,561,202
15,5.0,0.2,3556.112548828125,3373.740234375,73,228,4893,573,228
16,5.0,0.1,3549.551513671875,3329.283935546875,60,201,4325,597,201
17,5.0,0.2,3398.428955078125,3208.268310546875,121,204,4461,537,204
18,5.0,0.3,3317.85546875,3089.258056640625,121,201,4420,581,201
19,5.0,0.2,3404.26220703125,3147.255126953125,58,200,4361,570,200
20,5.0,0.2,3490.77783203125,3166.4873046875,58,202,4335,577,202
21,5.0,0.1,3577.92919921875,3254.482666015625,60,205,4573,555,205
22,5.0,0.1,3585.7158203125,3418.98583984375,73,216,4761,591,216
23,5.0,0.3,3392.798828125,3100.590087890625,60,207,4525,571,207
24,5.0,0.2,3293.889892578125,3027.483642578125,58,205,4402,569,205
25,5.0,0.5,3442.292724609375,3179.070556640625,58,202,4485,591,202
26,5.0,0.2,3327.00732421875,3027.193603515625,58,201,4330,540,201
27,5.0,0.2,3319.39111328125,3027.5634765625,60,205,4510,600,205
28,5.0,0.3,3244.697998046875,2954.11767578125,58,210,4573,567,210
29,5.0,0.2,3429.219482421875,3184.70849609375,60,201,4362,602,201
30,5.0,0.2,3529.896240234375,3254.629638671875,58,203,4497,582,203
31,5.0,0.1,3328.9990234375,3030.912353515625,60,201,4343,573,201
32,5.0,0.3,3345.861328125,3056.042236328125,60,219,4734,578,219
33,5.0,0.3,3343.283447265625,3139.77294921875,91,203,4498,550,203
34,5.0,0.3,3343.811767578125,3081.6171875,58,204,4593,576,204
35,5.0,0.1,3196.290283203125,2897.761962890625,58,207,4531,583,207
36,5.0,0.2,3289.74267578125,3022.95263671875,58,201,4410,570,201
37,5.0,0.2,3527.1533203125,3228.49755859375,58,202,4551,554,202
38,5.0,0.4,3678.915283203125,3375.872314453125,58,203,4456,555,203
39,5.0,0.4,3355.245849609375,3007.5244140625,60,220,4773,605,220
40,5.0,0.2,3460.270263671875,3188.461181640625,60,201,4455,556,201
41,5.0,0.3,3325.72021484375,3116.31591796875,105,216,4739,581,216
42,5.0,0.1,3168.599365234375,2909.1298828125,58,207,4488,584,207
43,5.0,0.3,3312.720458984375,3078.125732421875,58,208,4544,559,208
44,5.0,0.4,3298.53564453125,3000.086181640625,60,209,4549,568,209
45,5.0,0.3,3257.877197265625,3012.139892578125,58,202,4367,587,202
46,5.0,0.1,3330.9912109375,3033.031005859375,60,201,4372,581,201
47,5.0,0.1,3434.539306640625,3123.54052734375,58,205,4510,545,205
48,5.0,0.1,3367.517333984375,3141.21630859375,58,203,4549,555,203
49,5.0,0.3,3521.987060546875,3211.267333984375,58,200,4340,568,200
50,5.0,0.2,3422.986083984375,3141.259033203125,60,202,4404,594,202
51,5.0,0.2,3309.4150390625,3056.272216796875,60,202,4467,584,202
52,5.0,0.3,3391.68310546875,3138.07275390625,58,209,4480,618,209
53,5.0,0.3,3327.296630859375,3018.586181640625,60,206,4602,559,206
54,5.0,0.2,3389.6328125,3107.87744140625,58,203,4503,575,203
55,5.0,0.1,3524.859130859375,3299.614990234375,60,229,4964,599,229
56,5.0,0.2,3319.713623046875,3021.604736328125,58,202,4397,556,202
57,5.0,0.1,3349.859130859375,3135.31201171875,89,202,4421,584,202
58,5.0,0.3,3411.6220703125,3144.319580078125,58,201,4374,557,201
59,5.0,0.3,3509.536376953125,3203.268310546875,58,205,4509,568,205
60,5.0,0.1,3489.560791015625,3215.771728515625,58,201,4380,631,201
61,5.0,0.3,3397.012451171875,3094.619384765625,58,212,4549,591,212
62,5.0,0.2,3471.041259765625,3202.628662109375,58,202,4450,563,202
63,5.0,0.3,3264.18603515625,2961.224853515625,60,203,4414,560,203
64,5.0,0.1,3344.6328125,3063.78955078125,60,210,4637,593,210
65,5.0,0.1,3426.3046875,3149.5205078125,60,220,4697,562,220
66,5.0,0.1,3368.41064453125,3145.656494140625,60,201,4456,590,201
67,5.0,0.1,3568.412109375,3241.08984375,60,204,4474,599,204
68,5.0,0.1,3415.79052734375,3133.864990234375,60,207,4478,572,207
69,5.0,0.2,3243.455322265625,2959.567138671875,58,209,4612,601,209
70,5.0,0.1,3463.26123046875,3199.138916015625,58,203,4465,553,203
71,5.0,0.3,3218.669189453125,2979.451904296875,60,206,4494,578,206
72,5.0,0.1,3242.555908203125,2946.0205078125,60,208,4576,614,208
73,5.0,0.4,3419.779541015625,3150.48046875,58,201,4435,532,201
74,5.0,0.1,3503.970703125,3222.712890625,58,208,4596,558,208
75,5.0,0.2,3226.34521484375,3002.944580078125,60,207,4385,562,207
76,5.0,0.0,3294.416748046875,3020.200927734375,60,202,4479,603,202
77,5.0,0.3,3271.2109375,3030.19921875,58,200,4510,571,200
78,5.0,0.2,3460.505126953125,3167.063232421875,60,204,4484,559,204
79,5.0,0.3,3366.373046875,3066.1748046875,58,206,4531,567,206
80,5.0,0.2,3419.051025390625,3100.550537109375,58,203,4362,544,203
81,5.0,0.0,3444.92041015625,3204.0166015625,60,205,4429,583,205
82,5.0,0.2,3604.240478515625,3269.5322265625,58,207,4525,580,207
83,5.0,0.1,3503.71533203125,3221.814208984375,58,211,4562,614,211
84,5.0,0.0,3590.614501953125,3282.249267578125,60,203,4422,584,203
85,5.0,0.1,3415.380126953125,3165.762939453125,58,215,4571,553,215
86,5.0,0.1,3152.27490234375,2898.502197265625,58,202,4501,572,202
87,5.0,0.1,3415.68994140625,3159.183349609375,58,201,4431,587,201
88,5.0,0.2,3307.3916015625,3087.260986328125,60,202,4459,573,202
89,5.0,0.2,3363.85546875,3040.981689453125,58,200,4361,560,200
90,5.0,0.1,3033.194580078125,2794.289306640625,58,208,4586,604,208
91,5.0,0.2,3324.574951171875,3036.591552734375,58,204,4510,598,204
92,5.0,0.5,3410.342529296875,3106.661376953125,58,209,4442,571,209
93,5.0,0.1,3398.30029296875,3089.567138671875,58,206,4513,588,206
94,5.0,0.1,3480.444091796875,3189.653076171875,60,218,4646,558,218
95,5.0,0.2,3448.654296875,3149.000732421875,60,213,4644,574,213
96,5.0,0.2,3355.365966796875,3042.750732421875,58,209,4563,567,209
97,5.0,0.1,3492.65283203125,3227.458251953125,60,217,4701,584,217
98,5.0,0.0,3379.77587890625,3070.276123046875,60,215,4575,567,215
99,5.0,0.4,3330.577880859375,3057.24658203125,58,201,4434,562,201
100,5.0,0.2,3390.828369140625,3132.7626953125,60,203,4469,527,203
101,5.0,0.2,3318.919677734375,3087.561279296875,58,214,4634,570,214
102,5.0,0.1,3259.281005859375,2975.67919921875,58,211,4612,604,211
103,5.0,0.2,3436.41796875,3146.420654296875,58,202,4373,553,202
104,5.0,0.2,3465.99267578125,3174.3662109375,58,204,4509,582,204
105,5.0,0.3,3357.524169921875,3057.25390625,60,205,4343,538,205
106,5.0,0.1,3329.19189453125,2995.116455078125,58,202,4473,548,202
107,5.0,0.0,3242.159423828125,2948.225341796875,58,215,4648,560,215
108,5.0,0.2,3360.927734375,3097.70849609375,58,203,4450,565,203
109,5.0,0.2,3401.728759765625,3094.513427734375,60,205,4422,601,205
110,5.0,0.2,3416.38037109375,3151.111572265625,58,227,4965,577,227
111,5.0,0.1,3443.698974609375,3215.275390625,58,202,4392,552,202
112,5.0,0.2,3513.897705078125,3257.400390625,60,208,4613,576,208
113,5.0,0.2,3430.322021484375,3128.835205078125,60,208,4490,573,208
114,5.0,0.3,3226.513427734375,2919.80810546875,58,206,4384,576,206
115,5.0,0.1,3328.52001953125,3036.939453125,60,202,4335,576,202
116,5.0,0.0,3591.805419921875,3244.614501953125,60,202,4297,563,202
117,5.0,0.2,3241.94775390625,2970.841796875,60,212,4682,546,212
118,5.0,0.2,3396.30126953125,3076.990478515625,60,202,4503,556,202
