query_id,shift,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
130,rotation_shift,0.7,258.50042724609375,204.07325744628906,58,201,4908,567,201,0,32,15,11,0,0
131,rotation_shift,0.7,209.6500244140625,178.86453247070312,41,201,4881,574,201,0,16,15,10,0,0
132,rotation_shift,0.7,256.8143005371094,186.3906707763672,73,200,4837,578,200,0,32,32,9,0,0
133,rotation_shift,0.9,242.91256713867188,153.5667724609375,86,200,4854,481,200,0,48,16,22,0,0
134,rotation_shift,0.8,240.62962341308594,180.38858032226562,116,200,4821,550,200,0,64,32,20,0,0
135,rotation_shift,0.9,300.510498046875,168.2130126953125,116,200,4942,538,200,0,48,48,20,0,0
136,rotation_shift,0.6,273.59759521484375,203.41470336914062,64,201,4836,560,201,0,16,27,21,0,0
137,rotation_shift,0.9,236.70089721679688,189.15760803222656,77,201,4834,525,201,0,32,40,5,0,0
138,rotation_shift,0.6,240.60107421875,164.09371948242188,89,208,5027,558,208,0,16,64,9,0,0
139,rotation_shift,0.5,246.72335815429688,196.1240234375,89,210,4950,570,210,0,48,31,10,0,0
140,rotation_shift,0.9,300.27471923828125,159.41061401367188,98,200,4783,475,200,0,64,16,18,0,0
141,rotation_shift,0.6,312.7926940917969,195.82969665527344,77,202,4783,536,202,0,16,25,36,0,0
142,rotation_shift,0.8,285.83477783203125,190.10574340820312,74,200,4778,516,200,0,48,15,11,0,0
143,rotation_shift,0.8,269.1490783691406,186.79803466796875,73,203,4818,546,203,0,48,15,10,0,0
144,rotation_shift,0.8,281.9753723144531,201.59054565429688,48,204,4816,523,204,0,10,21,17,0,0
145,rotation_shift,0.7,283.2826843261719,195.00833129882812,73,200,4864,606,200,0,16,26,31,0,0
146,rotation_shift,0.9,218.35667419433594,198.74957275390625,45,201,4730,494,201,0,16,24,5,0,0
147,rotation_shift,0.7,300.7655029296875,173.59609985351562,70,201,4885,524,201,0,32,13,25,0,0
148,rotation_shift,0.9,221.6023712158203,156.552734375,138,203,4875,572,203,0,64,63,11,0,0
149,rotation_shift,0.6,245.96849060058594,165.86932373046875,71,200,4757,510,200,0,16,25,30,0,0
150,rotation_shift,0.9,249.43055725097656,142.84713745117188,73,200,4844,554,200,0,32,26,15,0,0
151,rotation_shift,0.7,242.5446319580078,198.057861328125,84,201,4830,554,201,0,16,57,11,0,0
152,rotation_shift,0.8,275.5504150390625,169.17636108398438,75,200,4742,497,200,0,16,41,18,0,0
153,rotation_shift,0.8,216.98162841796875,184.5001678466797,45,200,4762,533,200,0,16,24,5,0,0
154,rotation_shift,1.0,302.5927429199219,202.75247192382812,90,207,4922,533,207,0,32,47,11,0,0
155,rotation_shift,0.8,238.25027465820312,174.1936492919922,108,201,4904,568,201,0,64,39,5,0,0
156,rotation_shift,0.7,232.3744354248047,151.7500762939453,57,200,4828,519,200,0,16,32,9,0,0
157,rotation_shift,0.9,275.5599670410156,176.396240234375,104,200,4785,528,200,0,64,13,27,0,0
158,rotation_shift,0.6,215.63009643554688,203.28610229492188,36,204,4906,541,204,0,16,15,5,0,0
159,rotation_shift,0.8,278.4426574707031,191.92340087890625,69,201,4937,539,201,0,16,32,21,0,0
160,rotation_shift,0.8,294.75396728515625,174.61630249023438,65,200,4863,517,200,0,32,9,24,0,0
161,rotation_shift,0.8,292.7327575683594,235.78872680664062,87,202,4906,592,202,0,32,29,26,0,0
162,rotation_shift,0.8,309.2053527832031,217.29457092285156,69,201,4768,560,201,0,16,15,38,0,0
163,rotation_shift,0.9,291.8301086425781,175.7056121826172,60,200,4766,532,200,0,16,25,19,0,0
164,rotation_shift,0.8,231.2206573486328,160.0447235107422,71,200,4769,534,200,0,16,31,24,0,0
165,rotation_shift,0.8,218.70718383789062,146.77841186523438,58,200,4858,531,200,0,32,15,11,0,0
166,rotation_shift,0.8,284.41192626953125,225.6247100830078,58,205,4864,557,205,0,32,15,11,0,0
167,rotation_shift,0.7,291.72998046875,181.32823181152344,68,201,4791,499,201,0,32,16,20,0,0
168,rotation_shift,0.5,278.6334228515625,181.55409240722656,98,201,4895,536,201,0,15,61,22,0,0
169,rotation_shift,0.9,237.38687133789062,155.8160400390625,105,214,5134,560,214,0,80,15,10,0,0
170,rotation_shift,0.5,247.67906188964844,159.6651153564453,115,200,4918,522,200,0,48,46,21,0,0
171,rotation_shift,0.7,295.777099609375,207.99119567871094,113,201,4842,568,201,0,32,59,22,0,0
172,rotation_shift,0.7,278.27532958984375,159.27442932128906,75,200,4877,537,200,0,32,16,27,0,0
173,rotation_shift,0.8,252.9802703857422,176.81797790527344,87,201,4777,550,201,0,16,39,32,0,0
174,rotation_shift,0.8,229.25120544433594,189.92617797851562,52,203,4922,557,203,0,16,31,5,0,0
175,rotation_shift,0.6,299.89459228515625,207.37362670898438,57,202,4825,616,202,0,16,15,26,0,0
176,rotation_shift,0.6,255.36045837402344,187.07469177246094,70,205,4988,555,205,0,16,32,22,0,0
177,rotation_shift,0.6,255.9974822998047,176.55027770996094,116,215,5087,541,215,0,64,27,25,0,0
178,rotation_shift,0.4,285.6424255371094,211.28036499023438,41,213,5235,567,213,0,16,15,10,0,0
179,rotation_shift,0.7,258.6678161621094,188.37286376953125,82,200,4844,576,200,0,16,29,37,0,0
180,rotation_shift,0.8,310.5712890625,185.61996459960938,97,201,5001,553,201,0,47,30,20,0,0
181,rotation_shift,0.6,238.3942108154297,188.86643981933594,73,200,4874,555,200,0,32,31,10,0,0
182,rotation_shift,0.7,272.1463317871094,193.67205810546875,55,202,4871,532,202,0,16,9,30,0,0
183,rotation_shift,0.7,251.66537475585938,182.0943603515625,119,201,4892,534,201,0,32,66,21,0,0
184,rotation_shift,0.9,273.2157287597656,190.4696044921875,64,205,4880,521,205,0,16,16,32,0,0
185,rotation_shift,0.5,294.89935302734375,186.3914031982422,149,200,4949,521,200,0,64,55,30,0,0
186,rotation_shift,0.5,313.4486999511719,165.5712127685547,131,201,4862,554,201,0,64,43,24,0,0
187,rotation_shift,0.7,308.8687438964844,212.84043884277344,81,207,4904,565,207,0,32,38,11,0,0
188,rotation_shift,0.7,241.13609313964844,179.73681640625,99,200,4851,523,200,0,48,12,39,0,0
189,rotation_shift,0.4,300.9835510253906,211.89767456054688,58,202,4832,547,202,0,16,31,11,0,0
190,rotation_shift,0.8,287.218505859375,197.48854064941406,41,204,4848,582,204,0,16,16,9,0,0
191,rotation_shift,0.8,259.2666320800781,176.66087341308594,96,203,4879,550,203,0,32,43,21,0,0
192,rotation_shift,0.8,281.8808898925781,197.8330535888672,77,203,4947,508,203,0,13,27,37,0,0
193,rotation_shift,0.8,243.61532592773438,161.47579956054688,112,200,4795,524,200,0,32,44,36,0,0
194,rotation_shift,0.7,274.41168212890625,185.70713806152344,88,200,4687,557,200,0,32,28,28,0,0
195,rotation_shift,1.0,267.62664794921875,175.6366424560547,87,200,4827,548,200,0,16,41,30,0,0
196,rotation_shift,0.7,254.2760467529297,182.739501953125,88,218,5247,540,218,0,48,15,25,0,0
197,rotation_shift,0.7,228.2460174560547,172.70834350585938,73,201,4874,562,201,0,32,31,10,0,0
198,rotation_shift,0.8,268.95623779296875,183.6295166015625,109,200,4760,560,200,0,80,12,17,0,0
199,rotation_shift,0.6,253.7362060546875,160.4521026611328,128,202,4804,554,202,0,76,30,22,0,0
