query_id,shift,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
69,0.5,0.7,222.4072265625,204.54208374023438,59,200,4793,546,200,0,16,31,12,0,0
70,0.5,0.7,283.4034118652344,237.7341766357422,59,201,4804,590,201,0,16,31,12,0,0
71,0.5,0.6,270.9112854003906,202.43243408203125,75,200,4738,569,200,0,32,31,12,0,0
72,0.5,0.6,310.76422119140625,201.78184509277344,63,203,4822,554,203,0,29,22,12,0,0
73,0.5,0.7,229.891357421875,201.31173706054688,75,203,4924,551,203,0,32,31,12,0,0
74,0.5,0.8,324.2043762207031,229.8736114501953,61,202,4878,581,202,0,32,14,15,0,0
75,0.5,0.5,278.38421630859375,207.149169921875,86,200,4836,542,200,0,59,15,12,0,0
76,0.5,0.7,253.61822509765625,199.97116088867188,69,201,4735,548,201,0,32,26,11,0,0
77,0.5,0.4,306.79998779296875,195.41854858398438,68,201,4840,530,201,0,16,32,20,0,0
78,0.5,0.8,235.16751098632812,193.42181396484375,57,200,4870,575,200,0,16,29,12,0,0
79,0.5,0.4,284.5079345703125,214.578125,75,205,4957,619,205,0,32,31,12,0,0
80,0.5,0.5,317.523681640625,206.07424926757812,73,200,4785,549,200,0,32,29,12,0,0
81,0.5,0.6,281.8816223144531,190.3185577392578,59,200,4911,508,200,0,32,15,12,0,0
82,0.5,0.7,312.9723205566406,218.76048278808594,52,200,4801,563,200,0,16,16,20,0,0
83,0.5,0.7,322.3005676269531,210.07672119140625,75,202,4975,571,202,0,32,31,12,0,0
84,0.5,0.9,276.48309326171875,193.7543487548828,61,209,4956,571,209,0,16,30,15,0,0
85,0.5,0.5,307.55255126953125,196.1597900390625,59,200,4885,591,200,0,32,15,12,0,0
86,0.5,0.6,283.1227111816406,194.4517059326172,59,203,4800,552,203,0,32,15,12,0,0
87,0.5,0.4,302.3495178222656,248.68313598632812,75,206,4953,598,206,0,48,15,12,0,0
88,0.5,0.9,278.6205749511719,205.46832275390625,74,205,4869,535,205,0,16,31,27,0,0
89,0.5,0.6,315.10418701171875,243.6252899169922,84,201,4802,559,201,0,16,31,37,0,0
90,0.5,0.3,280.1861267089844,212.9184112548828,43,201,4909,557,201,0,16,15,12,0,0
91,0.5,0.7,275.7557373046875,197.31080627441406,59,201,4953,569,201,0,32,15,12,0,0
92,0.5,0.9,285.91851806640625,197.6794891357422,59,200,4796,540,200,0,32,15,12,0,0
93,0.5,0.7,323.16778564453125,221.0079345703125,96,202,4862,533,202,0,32,46,18,0,0
94,0.5,0.8,283.48565673828125,208.27264404296875,74,206,4984,552,206,0,16,30,28,0,0
95,0.5,0.6,323.51318359375,239.63502502441406,43,201,4794,529,201,0,16,15,12,0,0
96,0.5,0.5,263.21044921875,192.9135284423828,113,200,4860,535,200,0,48,47,18,0,0
97,0.5,0.7,298.4637756347656,209.21554565429688,59,205,4809,566,205,0,32,11,16,0,0
98,0.5,0.8,260.6130676269531,168.23678588867188,71,204,4902,539,204,0,38,21,12,0,0
99,0.5,0.7,297.4839782714844,216.98193359375,59,201,4795,555,201,0,32,15,12,0,0
100,0.5,0.6,261.77728271484375,203.6651611328125,55,200,4839,542,200,0,28,15,12,0,0
101,0.5,0.6,292.753173828125,208.10108947753906,58,206,4831,567,206,0,16,15,27,0,0
102,0.5,0.6,266.29693603515625,184.72146606445312,59,200,4842,576,200,0,16,31,12,0,0
103,0.5,0.5,305.39105224609375,196.25624084472656,81,203,4904,567,203,0,32,32,17,0,0
104,0.5,0.5,251.89691162109375,221.131103515625,71,203,4817,541,203,0,45,24,2,0,0
105,0.5,0.6,333.5955810546875,220.78485107421875,82,201,4803,547,201,0,16,32,34,0,0
106,0.5,0.8,304.4732666015625,199.84046936035156,59,200,4796,512,200,0,32,15,12,0,0
107,0.5,0.4,324.52410888671875,250.46310424804688,85,208,4886,607,208,0,48,30,7,0,0
108,0.5,0.5,357.5533142089844,215.56825256347656,75,201,4858,594,201,0,48,15,12,0,0
109,0.5,0.6,267.44970703125,204.0563507080078,59,201,4891,539,201,0,32,15,12,0,0
110,0.5,0.6,336.94879150390625,259.1744079589844,43,206,4910,593,206,0,16,15,12,0,0
111,0.5,0.7,301.6590270996094,211.82476806640625,43,200,4801,595,200,0,16,15,12,0,0
112,0.5,0.6,243.67308044433594,241.56503295898438,43,206,4925,586,206,0,30,11,2,0,0
113,0.5,0.4,296.4132385253906,220.97384643554688,93,200,4804,571,200,0,16,57,20,0,0
114,0.5,0.7,310.9357604980469,214.9920196533203,59,200,4749,492,200,0,16,31,12,0,0
115,0.5,0.6,294.9720153808594,226.91209411621094,75,204,4888,585,204,0,32,31,12,0,0
116,0.5,0.7,347.6788635253906,196.9886474609375,74,202,4771,542,202,0,16,31,27,0,0
117,0.5,0.8,281.0980224609375,198.65841674804688,75,200,4750,533,200,0,32,31,12,0,0
118,0.5,0.7,275.7890625,202.091552734375,59,200,4836,563,200,0,32,15,12,0,0
119,0.5,0.2,343.193603515625,243.70509338378906,43,203,4869,559,203,0,16,15,12,0,0
120,0.5,0.6,260.7086486816406,232.27967834472656,59,202,4880,599,202,0,16,31,12,0,0
121,0.5,0.6,342.4429626464844,237.1609344482422,96,201,4893,560,201,0,48,21,27,0,0
122,0.5,0.5,324.0332946777344,200.9326171875,91,209,4972,602,209,0,64,15,12,0,0
123,0.5,0.7,277.97210693359375,227.5772705078125,56,214,5228,606,214,0,16,24,16,0,0
124,0.5,0.8,231.7804718017578,216.8271942138672,43,203,4911,556,203,0,30,11,2,0,0
125,0.5,0.8,269.64019775390625,209.40965270996094,43,202,4895,554,202,0,16,15,12,0,0
126,0.5,0.8,319.2920837402344,213.79318237304688,80,200,4813,520,200,0,31,30,19,0,0
127,0.5,1.0,305.4534606933594,184.47906494140625,91,207,4907,510,207,0,64,15,12,0,0
128,0.5,0.6,288.2481994628906,221.08973693847656,43,202,4964,552,202,0,16,15,12,0,0
129,0.5,0.9,300.0110778808594,184.2625732421875,102,203,4869,549,203,0,48,27,27,0,0
130,0.5,0.7,247.85873413085938,197.9558868408203,55,201,4865,541,201,0,29,24,2,0,0
131,0.5,0.6,315.06903076171875,205.66416931152344,59,213,5070,542,213,0,32,15,12,0,0
132,0.5,0.6,294.3135070800781,235.27133178710938,70,204,5020,584,204,0,32,27,11,0,0
133,0.5,0.8,278.353759765625,202.83534240722656,80,204,4961,627,204,0,16,46,18,0,0
134,0.5,0.7,308.1695861816406,214.07308959960938,64,201,4709,548,201,0,16,30,18,0,0
135,0.5,0.7,287.4234313964844,201.07797241210938,75,203,4893,565,203,0,32,31,12,0,0
136,0.5,0.6,316.92919921875,219.86651611328125,57,201,4926,553,201,0,16,29,12,0,0
137,0.5,0.7,273.75128173828125,232.22242736816406,41,202,4860,562,202,0,16,23,2,0,0
138,0.5,0.6,304.681640625,232.09449768066406,54,203,4806,548,203,0,16,27,11,0,0
139,0.5,0.9,292.5407409667969,205.94627380371094,122,210,4951,532,210,0,48,62,12,0,0
140,0.5,0.8,222.44088745117188,170.57833862304688,103,200,4824,495,200,0,48,43,12,0,0
141,0.5,0.9,294.4789733886719,219.05335998535156,100,213,5111,544,213,0,32,44,24,0,0
142,0.5,0.6,305.9504089355469,211.01962280273438,59,202,4863,522,202,0,32,11,16,0,0
143,0.5,0.8,331.71246337890625,210.8247528076172,92,200,4848,525,200,0,32,32,28,0,0
144,0.5,0.4,308.0242614746094,231.32908630371094,49,208,4948,498,208,0,16,15,18,0,0
145,0.5,0.7,254.4279022216797,184.81411743164062,72,202,4990,544,202,0,16,28,28,0,0
146,0.5,0.9,256.54449462890625,208.7254638671875,91,202,4833,548,202,0,48,31,12,0,0
147,0.5,0.7,300.9181213378906,207.91928100585938,65,200,4707,550,200,0,32,15,18,0,0
148,0.5,0.8,335.3122863769531,218.68359375,59,202,4803,523,202,0,32,15,12,0,0
149,0.5,0.8,240.33706665039062,200.59735107421875,59,206,4970,560,206,0,16,31,12,0,0
150,0.5,0.3,271.20574951171875,220.07647705078125,76,200,4836,532,200,0,32,42,2,0,0
151,0.5,0.6,273.0168762207031,191.7047119140625,59,200,4764,552,200,0,16,31,12,0,0
152,0.5,0.6,318.4046630859375,232.91616821289062,59,200,4744,545,200,0,16,31,12,0,0
153,0.5,1.0,263.87457275390625,200.16551208496094,43,201,4714,538,201,0,16,15,12,0,0
154,0.5,0.9,228.6000213623047,206.302001953125,75,201,4696,526,201,0,32,31,12,0,0
155,0.5,0.5,316.9328308105469,218.8373565673828,69,201,4890,565,201,0,16,14,39,0,0
156,0.5,0.9,284.3584289550781,198.28915405273438,58,200,4867,563,200,0,16,14,28,0,0
157,0.5,0.6,277.48785400390625,172.58103942871094,56,204,4871,585,204,0,16,24,16,0,0
158,0.5,0.8,275.4597473144531,204.83888244628906,65,200,4826,538,200,0,32,15,18,0,0
159,0.5,0.6,259.49810791015625,205.15396118164062,68,204,4944,577,204,0,32,20,16,0,0
160,0.5,0.4,270.4812927246094,220.6672821044922,89,205,4898,551,205,0,16,45,28,0,0
161,0.5,0.8,300.6085205078125,212.08360290527344,59,202,4870,550,202,0,16,31,12,0,0
162,0.5,0.7,254.6818389892578,192.21763610839844,72,201,4894,529,201,0,16,54,2,0,0
163,0.5,0.6,227.9272918701172,188.4544677734375,70,229,5457,605,229,0,16,26,28,0,0
164,0.5,0.6,246.13270568847656,203.96119689941406,75,200,4845,578,200,0,32,31,12,0,0
165,0.5,0.7,257.0738830566406,193.64285278320312,43,203,4881,535,203,0,16,15,12,0,0
166,0.5,0.7,279.45452880859375,205.90164184570312,43,201,4798,530,201,0,16,15,12,0,0
167,0.5,1.0,288.4557189941406,223.18475341796875,101,200,4936,551,200,0,80,14,7,0,0
168,0.5,0.5,283.682373046875,217.26890563964844,78,214,5117,569,214,0,16,44,18,0,0
169,0.5,0.6,317.3815002441406,233.66932678222656,59,204,4754,538,204,0,32,11,16,0,0
170,0.5,0.6,253.259521484375,216.39907836914062,53,211,5059,554,211,0,16,30,7,0,0
171,0.5,0.6,326.4114074707031,207.58131408691406,91,200,4782,578,200,0,64,15,12,0,0
172,0.5,0.7,279.1522521972656,216.68751525878906,59,203,4771,588,203,0,16,31,12,0,0
173,0.5,0.6,311.5716247558594,235.93325805664062,75,200,4722,522,200,0,32,31,12,0,0
174,0.5,0.5,305.32586669921875,235.30308532714844,43,206,4946,588,206,0,16,15,12,0,0
175,0.5,0.5,263.8730773925781,222.63035583496094,43,200,4903,582,200,0,16,15,12,0,0
176,0.5,0.7,276.660888671875,211.9376678466797,59,201,4916,585,201,0,32,15,12,0,0
177,0.5,0.8,305.2513732910156,210.80075073242188,45,200,4775,548,200,0,16,14,15,0,0
178,0.5,0.9,299.7793884277344,206.0452117919922,54,206,4997,545,206,0,16,27,11,0,0
179,0.5,0.5,284.81634521484375,222.48672485351562,87,201,4688,522,201,0,41,20,26,0,0
180,0.5,0.9,286.6416320800781,204.45240783691406,96,201,4821,522,201,0,32,28,36,0,0
181,0.5,0.9,367.69970703125,219.57020568847656,107,200,4751,564,200,0,64,27,16,0,0
182,0.5,0.9,269.1943664550781,229.25186157226562,67,201,4819,577,201,0,32,28,7,0,0
183,0.5,1.0,246.62884521484375,228.4998016357422,50,202,4971,610,202,0,13,25,12,0,0
184,0.5,0.6,258.13922119140625,188.26332092285156,73,206,4801,525,206,0,32,29,12,0,0
185,0.5,0.6,279.6275634765625,207.33917236328125,102,207,4875,555,207,0,48,28,26,0,0
186,0.5,0.6,324.9971618652344,201.2357635498047,79,200,4834,546,200,0,16,43,20,0,0
187,0.5,0.7,327.3692626953125,243.40911865234375,56,204,4864,555,204,0,16,24,16,0,0
188,0.5,0.7,259.98468017578125,187.14404296875,103,202,4999,584,202,0,32,47,24,0,0
189,0.5,0.7,278.92950439453125,225.2875213623047,84,201,4924,579,201,0,32,15,37,0,0
190,0.5,0.5,310.8129577636719,210.9163055419922,121,200,4744,586,200,0,64,45,12,0,0
191,0.5,0.6,312.3173522949219,206.7727813720703,107,202,4832,561,202,0,48,43,16,0,0
192,0.5,0.7,342.6170349121094,257.8858947753906,59,204,4785,540,204,0,32,11,16,0,0
193,0.5,0.4,244.70677185058594,178.26771545410156,59,200,4880,512,200,0,32,15,12,0,0
194,0.5,0.5,274.7061767578125,211.66156005859375,91,201,4688,588,201,0,64,15,12,0,0
195,0.5,0.5,303.98370361328125,211.88356018066406,77,206,4857,547,206,0,48,14,15,0,0
196,0.5,0.7,256.3143615722656,184.31161499023438,70,204,4687,598,204,0,32,27,11,0,0
197,0.5,0.6,248.91781616210938,189.96751403808594,59,204,4926,509,204,0,32,15,12,0,0
198,0.5,0.8,279.21246337890625,233.21182250976562,91,203,4979,544,203,0,48,31,12,0,0
199,0.5,0.8,278.9501037597656,228.62120056152344,57,203,4799,581,203,0,32,23,2,0,0
0,1.0,0.3,331.70477294921875,290.76373291015625,103,202,4788,564,202,0,63,38,2,0,0
1,1.0,0.7,297.3047180175781,251.08966064453125,87,200,4741,551,200,0,30,29,28,0,0
2,1.0,0.5,354.0845642089844,277.97454833984375,119,200,4806,565,200,0,64,31,24,0,0
3,1.0,0.6,388.8907775878906,280.67755126953125,91,202,4808,566,202,0,48,31,12,0,0
4,1.0,0.6,406.8282470703125,351.3439025878906,53,201,4760,588,201,0,16,35,2,0,0
5,1.0,0.5,391.7725524902344,263.40093994140625,75,218,5161,563,218,0,48,15,12,0,0
6,1.0,0.3,375.1724548339844,309.299072265625,59,219,5180,505,219,0,32,15,12,0,0
7,1.0,0.3,387.9134521484375,273.66259765625,106,207,4785,590,207,0,48,46,12,0,0
8,1.0,0.7,314.0606994628906,291.67333984375,59,201,4724,569,201,0,46,11,2,0,0
9,1.0,0.6,356.988525390625,267.5561828613281,59,205,4888,521,205,0,32,15,12,0,0
10,1.0,0.4,376.73406982421875,310.3209228515625,75,200,4742,596,200,0,48,15,12,0,0
11,1.0,0.6,377.1229553222656,294.48895263671875,59,200,4818,535,200,0,32,15,12,0,0
12,1.0,0.7,342.6925048828125,295.8414306640625,75,201,4820,570,201,0,32,31,12,0,0
13,1.0,0.7,337.7521667480469,251.57586669921875,55,216,5119,529,216,0,28,15,12,0,0
14,1.0,0.7,308.1998291015625,277.8317565917969,38,202,4908,599,202,0,25,11,2,0,0
15,1.0,0.3,398.3510437011719,313.2293395996094,75,211,4810,607,211,0,32,31,12,0,0
16,1.0,0.5,349.14593505859375,301.9717712402344,59,208,5004,626,208,0,16,31,12,0,0
17,1.0,0.4,366.1923828125,311.3932189941406,99,202,4746,564,202,0,30,57,12,0,0
18,1.0,0.7,455.9942626953125,383.64178466796875,74,202,4836,569,202,0,16,46,12,0,0
19,1.0,0.6,369.73162841796875,260.5732116699219,59,200,4721,540,200,0,32,15,12,0,0
20,1.0,0.7,348.6512145996094,225.57264709472656,107,209,5021,555,209,0,64,31,12,0,0
21,1.0,0.5,363.11285400390625,283.93450927734375,43,202,4809,621,202,0,16,15,12,0,0
22,1.0,0.5,391.3135986328125,306.1932373046875,43,200,4688,550,200,0,16,15,12,0,0
23,1.0,0.9,360.16058349609375,282.05316162109375,43,200,4733,572,200,0,16,15,12,0,0
24,1.0,0.7,346.3307800292969,242.51564025878906,59,200,4734,528,200,0,32,15,12,0,0
25,1.0,0.5,399.2143859863281,274.2266845703125,85,200,4530,532,200,0,32,38,15,0,0
26,1.0,0.4,358.29595947265625,300.70660400390625,43,205,4768,600,205,0,16,15,12,0,0
27,1.0,0.7,420.5238952636719,345.4844055175781,59,205,4847,600,205,0,32,15,12,0,0
28,1.0,0.7,415.09881591796875,319.83929443359375,73,201,4875,574,201,0,32,29,12,0,0
29,1.0,0.5,360.4029541015625,268.7732849121094,59,202,4744,546,202,0,32,15,12,0,0
30,1.0,0.7,350.9773864746094,265.7810974121094,75,200,4652,593,200,0,48,15,12,0,0
31,1.0,0.5,389.55584716796875,309.3775634765625,73,202,4693,568,202,0,16,45,12,0,0
32,1.0,0.5,453.88323974609375,321.2121887207031,43,202,4807,564,202,0,16,15,12,0,0
33,1.0,0.7,392.0417785644531,298.4478759765625,59,200,4644,510,200,0,16,31,12,0,0
34,1.0,0.3,352.19512939453125,275.1335754394531,59,204,4765,602,204,0,32,15,12,0,0
35,1.0,0.4,395.03631591796875,292.70654296875,59,203,4872,572,203,0,32,15,12,0,0
36,1.0,1.0,430.54876708984375,330.31927490234375,59,203,4861,584,203,0,32,15,12,0,0
37,1.0,0.5,364.5561218261719,298.81634521484375,55,202,4658,507,202,0,28,15,12,0,0
38,1.0,0.8,389.9377136230469,312.9138488769531,59,201,4795,556,201,0,32,15,12,0,0
39,1.0,0.7,388.409423828125,301.6567077636719,75,200,4612,590,200,0,32,27,16,0,0
40,1.0,0.6,424.3228454589844,322.73004150390625,59,200,4763,570,200,0,32,15,12,0,0
41,1.0,0.5,380.28436279296875,281.680908203125,59,217,5174,599,217,0,32,15,12,0,0
42,1.0,0.5,330.1339111328125,268.419189453125,75,204,4778,611,204,0,32,31,12,0,0
43,1.0,0.2,432.0383605957031,351.68609619140625,59,209,4901,565,209,0,32,15,12,0,0
44,1.0,0.7,367.9992370605469,310.55206298828125,45,202,4701,566,202,0,16,14,15,0,0
45,1.0,0.5,402.11090087890625,357.5208740234375,100,205,4811,600,205,0,30,43,27,0,0
46,1.0,0.7,343.4743957519531,288.41912841796875,74,201,4720,567,201,0,16,46,12,0,0
47,1.0,0.5,387.8119201660156,297.4698181152344,88,200,4704,567,200,0,14,42,32,0,0
48,1.0,0.4,383.63543701171875,329.1251525878906,59,208,4917,565,208,0,32,15,12,0,0
49,1.0,0.7,335.24981689453125,250.300048828125,55,200,4715,532,200,0,28,15,12,0,0
50,1.0,0.8,366.49993896484375,276.15704345703125,74,200,4783,546,200,0,32,26,16,0,0
51,1.0,0.7,332.37060546875,242.88922119140625,56,201,4777,587,201,0,14,26,16,0,0
52,1.0,0.5,431.73541259765625,356.1134033203125,85,202,4698,539,202,0,31,42,12,0,0
53,1.0,0.5,365.51678466796875,281.9010009765625,75,201,4714,573,201,0,48,15,12,0,0
54,1.0,0.5,355.41009521484375,293.8526611328125,57,220,5216,599,220,0,16,29,12,0,0
55,1.0,0.2,384.91925048828125,325.0206298828125,87,201,4840,570,201,0,32,43,12,0,0
56,1.0,0.8,370.9867248535156,249.17311096191406,59,201,4684,539,201,0,32,15,12,0,0
57,1.0,0.5,363.5958251953125,279.6614990234375,59,201,4699,554,201,0,32,15,12,0,0
58,1.0,0.6,363.2638244628906,271.6182861328125,92,200,4796,603,200,0,16,44,32,0,0
59,1.0,0.5,378.82537841796875,278.96160888671875,80,200,4802,602,200,0,32,30,18,0,0
60,1.0,0.5,396.953125,291.8023376464844,83,207,4857,563,207,0,16,55,12,0,0
61,1.0,0.5,345.40673828125,309.1493225097656,59,202,4801,550,202,0,16,31,12,0,0
62,1.0,0.7,301.70404052734375,242.60855102539062,107,202,4831,484,202,0,64,31,12,0,0
63,1.0,0.5,369.63299560546875,293.6958923339844,48,204,4813,495,204,0,13,23,12,0,0
64,1.0,0.4,427.3054504394531,342.8960876464844,91,201,4765,544,201,0,48,31,12,0,0
65,1.0,0.4,357.078125,277.48736572265625,107,213,5007,584,213,0,48,47,12,0,0
66,1.0,0.6,452.02490234375,336.2547302246094,64,214,5048,576,214,0,16,30,18,0,0
67,1.0,0.8,345.6224670410156,257.7052001953125,57,201,4847,536,201,0,16,29,12,0,0
68,1.0,0.6,351.9540710449219,264.70941162109375,43,201,4769,579,201,0,16,15,12,0,0
69,1.0,0.7,362.33441162109375,257.04034423828125,75,202,4782,543,202,0,48,15,12,0,0
70,1.0,0.6,372.3465576171875,304.7261962890625,59,203,4753,587,203,0,16,31,12,0,0
71,1.0,0.5,376.3878173828125,294.3043212890625,59,201,4762,572,201,0,16,31,12,0,0
72,1.0,0.5,403.4215393066406,266.4914245605469,89,201,4810,597,201,0,48,29,12,0,0
73,1.0,0.7,365.9766845703125,304.62969970703125,39,212,4982,541,212,0,6,21,12,0,0
74,1.0,0.5,364.7852478027344,282.19219970703125,75,200,4897,583,200,0,32,31,12,0,0
75,1.0,0.7,331.5215759277344,284.63104248046875,91,209,4910,600,209,0,48,31,12,0,0
76,1.0,0.7,331.732177734375,247.6321563720703,75,204,4916,584,204,0,32,11,32,0,0
77,1.0,0.6,334.8360290527344,279.7698059082031,91,202,4827,568,202,0,48,31,12,0,0
78,1.0,0.7,386.0597229003906,275.500732421875,64,201,4736,591,201,0,16,30,18,0,0
79,1.0,0.6,428.3688659667969,281.77484130859375,59,201,4602,549,201,0,32,15,12,0,0
80,1.0,0.8,375.821044921875,280.341796875,59,204,4910,592,204,0,16,31,12,0,0
81,1.0,0.5,343.6071472167969,295.19049072265625,91,201,4694,565,201,0,32,47,12,0,0
82,1.0,0.6,455.05767822265625,297.1811828613281,72,200,4731,565,200,0,16,28,28,0,0
83,1.0,0.6,412.6035461425781,333.51861572265625,59,207,4846,639,207,0,16,31,12,0,0
84,1.0,0.7,342.2251281738281,248.52944946289062,59,201,4802,535,201,0,32,15,12,0,0
85,1.0,0.6,328.5417785644531,269.8467712402344,43,200,4809,547,200,0,16,15,12,0,0
86,1.0,0.5,385.4923400878906,270.85223388671875,59,201,4780,578,201,0,32,15,12,0,0
87,1.0,0.3,435.68231201171875,313.7646789550781,59,203,4834,548,203,0,32,15,12,0,0
88,1.0,0.5,402.4764099121094,311.35284423828125,107,213,4978,547,213,0,48,47,12,0,0
89,1.0,0.5,378.25213623046875,314.24578857421875,91,203,4808,569,203,0,16,63,12,0,0
90,1.0,0.5,320.5154724121094,250.42433166503906,59,200,4861,510,200,0,32,15,12,0,0
91,1.0,0.6,348.9563293457031,298.66986083984375,59,201,4787,568,201,0,32,15,12,0,0
92,1.0,0.6,327.36981201171875,204.9563446044922,116,200,4876,585,200,0,32,64,20,0,0
93,1.0,0.6,458.32086181640625,342.9348449707031,50,206,4850,574,206,0,13,25,12,0,0
94,1.0,0.4,331.7922058105469,275.974609375,57,202,4842,608,202,0,16,29,12,0,0
95,1.0,0.4,386.3641357421875,326.3323974609375,59,200,4598,554,200,0,16,31,12,0,0
96,1.0,0.5,399.7652587890625,338.6363525390625,66,201,4733,591,201,0,29,25,12,0,0
97,1.0,0.5,313.28155517578125,246.45338439941406,74,204,4685,545,204,0,31,31,12,0,0
98,1.0,0.3,328.3080749511719,285.3454284667969,43,207,4826,632,207,0,16,15,12,0,0
99,1.0,0.4,366.93792724609375,309.7724609375,75,209,4941,577,209,0,32,27,16,0,0
100,1.0,0.5,428.42999267578125,303.990234375,91,200,4790,554,200,0,48,31,12,0,0
101,1.0,0.6,365.1335754394531,305.6308288574219,75,210,5023,542,210,0,48,15,12,0,0
102,1.0,0.6,400.9084167480469,315.47308349609375,50,203,4773,531,203,0,13,25,12,0,0
103,1.0,0.6,435.81146240234375,378.9134521484375,59,205,4825,602,205,0,16,31,12,0,0
104,1.0,0.5,354.01019287109375,275.6913146972656,55,201,4786,587,201,0,28,15,12,0,0
105,1.0,0.6,391.12847900390625,256.4477844238281,43,205,4900,576,205,0,16,15,12,0,0
106,1.0,0.7,399.2744445800781,281.1061706542969,86,200,4752,532,200,0,32,43,11,0,0
107,1.0,0.3,429.40087890625,328.62054443359375,73,200,4829,569,200,0,32,29,12,0,0
108,1.0,0.5,371.81524658203125,268.6993408203125,43,201,4789,528,201,0,16,15,12,0,0
109,1.0,0.5,417.44140625,336.7870788574219,138,201,4675,588,201,0,64,62,12,0,0
110,1.0,0.7,294.5536804199219,256.93182373046875,59,208,4960,599,208,0,16,31,12,0,0
111,1.0,0.7,389.8053283691406,316.0905456542969,55,201,4883,555,201,0,28,15,12,0,0
112,1.0,0.4,343.3547668457031,296.3144836425781,55,204,4792,561,204,0,28,15,12,0,0
113,1.0,0.3,325.869873046875,274.84271240234375,64,200,4886,544,200,0,29,23,12,0,0
114,1.0,0.4,363.00738525390625,273.25152587890625,59,200,4809,558,200,0,32,15,12,0,0
115,1.0,0.4,326.7111511230469,300.927734375,69,201,4736,586,201,0,48,14,7,0,0
116,1.0,0.6,314.37982177734375,248.1536865234375,59,203,4765,574,203,0,32,15,12,0,0
117,1.0,0.2,355.32659912109375,288.53759765625,80,201,4702,580,201,0,45,23,12,0,0
118,1.0,0.3,351.6800537109375,282.31390380859375,43,206,4825,542,206,0,16,15,12,0,0
119,1.0,0.4,399.40667724609375,264.2181091308594,84,205,4869,546,205,0,16,31,37,0,0
120,1.0,0.7,380.45989990234375,284.1098327636719,74,202,4773,602,202,0,31,31,12,0,0
121,1.0,0.7,401.7395935058594,334.49053955078125,72,207,4840,607,207,0,32,24,16,0,0
122,1.0,0.5,357.7370910644531,279.1187438964844,43,200,4735,578,200,0,16,15,12,0,0
123,1.0,0.4,388.5616455078125,286.7892761230469,59,206,4849,587,206,0,16,31,12,0,0
124,1.0,0.6,343.7292175292969,256.4659118652344,59,203,4894,544,203,0,32,15,12,0,0
125,1.0,0.5,390.3526306152344,296.0614318847656,95,200,4730,512,200,0,48,27,20,0,0
126,1.0,0.4,442.35968017578125,321.71234130859375,75,202,4732,547,202,0,48,15,12,0,0
127,1.0,0.8,361.39324951171875,283.0576477050781,75,200,4709,536,200,0,48,15,12,0,0
128,1.0,0.6,335.1312255859375,277.5281066894531,59,200,4773,532,200,0,32,15,12,0,0
129,1.0,0.4,385.706787109375,340.90533447265625,81,204,4720,550,204,0,16,53,12,0,0
130,1.0,0.9,385.6058654785156,268.1944580078125,59,200,4871,535,200,0,16,31,12,0,0
131,1.0,0.5,338.8233337402344,317.7402038574219,43,204,4828,629,204,0,16,15,12,0,0
132,1.0,0.6,359.8138122558594,282.255859375,43,204,4838,602,204,0,16,11,16,0,0
133,1.0,0.6,399.4559020996094,293.5755920410156,59,200,4772,557,200,0,32,15,12,0,0
134,1.0,0.6,372.6958923339844,308.3724365234375,89,203,4903,549,203,0,32,45,12,0,0
135,1.0,0.6,289.9082946777344,213.62969970703125,43,205,4862,521,205,0,16,15,12,0,0
136,1.0,0.7,344.4746398925781,287.4306335449219,59,207,4997,603,207,0,16,31,12,0,0
137,1.0,0.4,357.439453125,267.7765808105469,59,200,4823,582,200,0,32,15,12,0,0
138,1.0,1.0,366.2423400878906,281.7691955566406,59,202,4842,559,202,0,32,15,12,0,0
139,1.0,0.3,398.1605224609375,318.0068054199219,49,204,4721,540,204,0,16,16,17,0,0
140,1.0,0.8,365.9324645996094,297.78436279296875,59,213,5078,566,213,0,16,31,12,0,0
141,1.0,0.7,311.16748046875,272.11260986328125,61,204,4969,602,204,0,16,43,2,0,0
142,1.0,0.7,413.402587890625,282.26947021484375,72,223,5289,543,223,0,30,26,16,0,0
143,1.0,0.5,333.83013916015625,253.12991333007812,90,200,4748,548,200,0,32,46,12,0,0
144,1.0,0.8,355.1671142578125,269.7752380371094,59,213,4886,538,213,0,32,15,12,0,0
145,1.0,0.7,397.2520446777344,331.6228942871094,47,202,4797,555,202,0,16,11,20,0,0
146,1.0,0.7,403.532958984375,355.4125061035156,59,203,4831,572,203,0,16,27,16,0,0
147,1.0,0.6,397.5731201171875,294.00958251953125,59,203,4689,520,203,0,16,31,12,0,0
148,1.0,0.7,391.54168701171875,274.4175720214844,64,200,4806,543,200,0,16,30,18,0,0
149,1.0,0.4,367.96343994140625,279.0623474121094,75,202,4810,570,202,0,48,15,12,0,0
150,1.0,0.8,347.69488525390625,286.6686706542969,74,204,4783,587,204,0,31,31,12,0,0
151,1.0,0.4,369.4154357910156,312.2298889160156,73,207,4879,595,207,0,32,29,12,0,0
152,1.0,0.4,355.04998779296875,301.4694519042969,43,201,4724,569,201,0,16,15,12,0,0
